Codigo,Nombre,CodigoEstado,EstadoDescripcion,FechaProcesamiento
1074659-16-SE23,"Servicio De Retiro, Transporte, Tratamiento Y Disposición Final De Residuos Especiales Y Peligrosos. Proviene De Licitación Pública Id 1058569-2-Lr23.",12,Recepción Conforme,2026-05-03 18:31:50
1075-2-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075-2-Cot26,6,Aceptada,2026-05-03 18:31:50
1075236-2-AG26,Compra De Estuches-Bienestar: 1075236-3-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075270-23-CC26,(Hub) Polizas De Seguro Ambulancias Hospital Quilpue Id.2026-134-Lq24,6,Aceptada,2026-05-03 18:31:50
1075337-6280-SE26,"Ycc Mantención Correctiva Armarios De Almacenamiento De Seguridad Servicio Anatomía Patológica, Desde Id 1075337-12-Lp24",12,Recepción Conforme,2026-05-03 18:31:50
1075337-6310-AG26,Cpt Compra De Insumos Clínicos (Fibra Slimline Sis) Pedido De Enero 2026 Desde Compra Ágil: 1075337-73-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075337-6979-SE26,Rvv Compra De Informe Radiológico Correspondiente A Enero 2026 Desde Licitación 1075337-95-Le23,6,Aceptada,2026-05-03 18:31:50
1075337-7135-SE26,Cpt Compra De Insumos Clínicos (Venda Enyesada 12 Cm) Pedido De Febrero 2026 Desde 1075337-89-Lq24,9,Anulada,2026-05-03 18:31:50
1075337-7144-AG26,"Cpt Compra De Insumos Clínicos (Vendaje De 4.5 Cms Elástico Compresivo Uniforme) Pedido De Febrero 2026,Compra Ágil: 1075337-558-Cot26",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7208-CM26,"Rvv Compra Pedido Economato Aseo (Cloro 1Lt 5%, Cloro Gel) Marzo 2026",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7291-SE26,Cpt Compra De Insumos Clínicos (Ácido Poliglicólico 2/0) Extra Marzo 2026 Desde 1075337-48-Lr25,12,Recepción Conforme,2026-05-03 18:31:50
1075337-7378-SE26,"Rvv Compra De Filtros Para Unidades Manejadoras De Aire, Marzo 2026 Para Serv. De Operaciones Desde 1075337-63-Lp25",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7404-CM26,"Rvv Compra Pedido Alimentación Frutas Y Verduras Pacientes (Ají, Manzana, Puerro) Abril 2026",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7409-CM26,"Rvv Compra Pedido Alimentación Lácteos (Leche Cultivada, Yogurt Ligth, Quesillo, Otros) Abril 2026",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7467-AG26,"Ycc Compra Insumos Microbiología (Reactivo Determinacion Sifilis Rprkt), Pedido De Laboratorio Mes De Abril De 2026,Compra Ágil: 1075337-710-Cot26",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7519-CM26,"Rvv Compra Pedido Economato Aseo (Papel Higiénico, Toalla Papel) Abril 2026",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7541-SE26,Cpt Compra De Insumos Clínicos (Acido Poliglicólico/Nylon Monofilamento/Otros) Pedido De Abril 2026 Desde 1075337-48-Lr25,12,Recepción Conforme,2026-05-03 18:31:50
1075337-7591-SE26,Rvv Arriendo Relojes Biométricos De Asistencia Marzo 2026 Desde 1075337-20-Le25,12,Recepción Conforme,2026-05-03 18:31:50
1075337-7628-SE26,Rvv Compra De Informe Radiológico Correspondiente A Febrero 2026 Desde Licitación 1075337-95-Le23,6,Aceptada,2026-05-03 18:31:50
1075337-7652-SE26,"Ycc Mtto. Preventivo Planta Tratamiento De Agua Mes De Marzo 2026, Desde 1075337-62-Lp25",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7656-AG26,"Rvv Compra Pedido Economato Para Bodega Insumos Clínicos Y Generales (Sello Inferior Puertas, Cinta Demarcatoria Pvc, Cinta Masking Colores) Marzo 2026 Compra Ágil: 1075337-612-Cot26",12,Recepción Conforme,2026-05-03 18:31:50
1075337-7673-AG26,Rvv Compra Rollo Etiquetas Térmicas Para Serv. De Informática Compra Ágil: 1075337-820-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075337-7778-AG26,Rvv Compra Pedido Economato Escritorio (Etiquetas Adhesivas Impresora Zebra) Abril 2026 Compra Ágil: 1075337-811-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075337-7831-AG26,"Ycc Compra De Posicionadores Radiográficos Intraorales Con Anillo Y Soporte Para Película/Sensor, Ss. Operaciones H. Angol,Compra Ágil: 1075337-837-Cot26",6,Aceptada,2026-05-03 18:31:50
1075337-7840-AG26,Rvv Compra Impresora Multifuncional Para Serv. De Informática Compra Ágil: 1075337-851-Cot26,6,Aceptada,2026-05-03 18:31:50
1075337-7858-AG26,"Khr Mantencion Correctiva Impresora De Cassette De Unidad De Anatomía Patológica , Ss Operaciones H. Angol Desde Desde Compra Ágil: 1075337-871-Cot26",4,Aceptada,2026-05-03 18:31:50
1075337-7878-SE26,Cpt Compra De Insumos Clínicos (Set De Espuma Multiporosa/Canister/Otros) Extra Abril 2026 Desde 1075337-46-Lr25,4,Aceptada,2026-05-03 18:31:50
1075339-268-AG26,"Khr Compra De Fármacos (Bevacizumab 1.75 Mg Jer. Prell. 0,7 Ml) Pedido Faltante Cenabast Marzo 2026, Compra Ágil: 1075339-194-Cot26",12,Recepción Conforme,2026-05-03 18:31:50
1075339-308-AG26,Cvc Compra De Fármacos (Fentanilo Citrato Am 0.1 Mg / 2Ml) Pedido Extra Abril 2026 Desde Compra Ágil: 1075339-241-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075339-319-AG26,Khr Compra De Fármacos (Pilocarpina Sol. Oftalmica 4%) Pedido Extra Abril 2026 Desde Compra Ágil: 1075339-251-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075339-345-AG26,Khr Compra De Fármaco (Betametasona 1% / Cloranfenicol 1% ) Pedido Faltante Cenabast Abril 2026 Desde Compra Ágil: 1075339-263-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075339-346-AG26,Khr Compra De Fármaco (Betahistina 24 Mg ) Pedido Faltante Cenabast Abril 2026 Desde Compra Ágil: 1075339-262-Cot26,6,Aceptada,2026-05-03 18:31:50
1075339-347-AG26,Khr Compra De Farmacos (Ivermectina 1% Crema 30 Gr) Pedido Extra Abril De 2026 Desde Compra Ágil: 1075339-261-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075339-360-AG26,"Compra De Fármacos (Faricimab Jeringa, Prellenada Esteril 6 Mg/0,05M/Mitomicina C 0.02 Sol Oft Jeringa Prellenada) Pedido De Mayo 2026 Desde Compra Ágil: 1075339-278-Cot26",4,Aceptada,2026-05-03 18:31:50
1075718-53-SE25,Servicio De Coffee Break Jornada Escuela De Sociología,12,Recepción Conforme,2026-05-03 18:31:50
1075963-3458-CM26,Orden De Compra: 1075963-3458-Cm26 Sr: 227062,12,Recepción Conforme,2026-05-03 18:31:50
1075963-3461-CM26,Orden De Compra: 1075963-3461-Cm26 Sr: 227066,12,Recepción Conforme,2026-05-03 18:31:50
1075963-3828-SE26,Orden De Compra Desde 1075963-513-Lr22 Sr221611,12,Recepción Conforme,2026-05-03 18:31:50
1075963-3838-CM26,Orden De Compra: 1075963-3838-Cm26 Sr: 228113-227062,12,Recepción Conforme,2026-05-03 18:31:50
1075963-3933-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4069-SE26,Oc Desde 1075963-180-Le25 R: 309735-309634,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4204-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-44115-SE25,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4477-SE26,Rden De Compra Desde 1075963-210-Le25,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4664-SE26,Orden De Compra Desde 1075963-590-Lq23 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4675-SE26,Orden De Compra Desde 1075963-109-Le26 Sr 228188,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4718-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4771-SE26,Orden De Compra Desde 1075963-552-Lr24 R310576,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4803-SE26,Stock Bodega,6,Aceptada,2026-05-03 18:31:50
1075963-4826-SE26,Oc Desde 1075963-289-Le25 Sr: 229859,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4900-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4974-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4980-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4981-SE26,Oc Desde 1075963-30-Le25 S.R. # 229950,12,Recepción Conforme,2026-05-03 18:31:50
1075963-4988-SE26,Stock Bodega,6,Aceptada,2026-05-03 18:31:50
1075963-5043-SE26,Orden De Compra Desde 1075963-515-Lr22 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5045-SE26,Orden De Compra Desde 1075963-603-Lq24 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5054-SE26,Orden De Compra Desde 1075963-129-Lq25 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5056-SE26,Orden De Compra Desde 1075963-115-Le26 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5057-SE26,Orden De Compra Desde 1075963-251-Le2 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5059-SE26,Orden De Compra Desde 1075963-412-Le25 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5062-SE26,Orden De Compra Desde 1075963-427-Le25 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5063-SE26,Orden De Compra Desde 1075963-432-Le25 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5065-SE26,Orden De Compra Desde 1075963-420-Le25 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5068-SE26,Orden De Compra Desde 1075963-330-Lq25 R229923,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5075-SE26,Orden De Compra Desde 1075963-408-Lp25 R 230269,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5077-SE26,Orden De Compra Desde 1075963-437-Lr23 R310794,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5078-SE26,Orden De Compra Desde 1075963-514-Lr22 R310960,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5080-SE26,Orden De Compra Desde 1075963-459-Lr24 Reorden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5082-SE26,Orden De Compra Desde 1075963-459-Lr24 Reoden,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5088-SE26,Orden De Compra Desde 1075963-149-Lp25,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5089-SE26,Orden De Compra Desde 1075963-19-Le25,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5114-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5115-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5116-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5117-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5118-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5119-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5121-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5122-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5126-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5129-SE26,Stock Bodega,6,Aceptada,2026-05-03 18:31:50
1075963-5130-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5150-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5159-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5161-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5188-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-531-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5189-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5190-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5192-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5199-SE26,Stock Bodega,6,Aceptada,2026-05-03 18:31:50
1075963-5208-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5223-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-527-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5224-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-528-Cot26,6,Aceptada,2026-05-03 18:31:50
1075963-5239-SE26,Stock Bodega,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5259-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-557-Cot26,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5261-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-551-Cot26,5,Recepción Conforme,2026-05-03 18:31:50
1075963-5287-SE26,Orden De Compra Desde 1075963-514-Le24,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5300-SE26,Stock Bodega,6,Aceptada,2026-05-03 18:31:50
1075963-5306-SE26,Oc Desde 1075963-154-Lp25 Sr: 230990,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5308-TD26,Orden De Compra Generada Por Trato Directo Id 1075963-50-Ftd25,6,Aceptada,2026-05-03 18:31:50
1075963-5321-SE26,Orden De Compra Desde 1075963-487-Le24,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5333-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-566-Cot26,6,Aceptada,2026-05-03 18:31:50
1075963-5374-SE26,Oc Desde 1075963-498-Le24 Sr: 231180,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5389-CM26,Orden De Compra: 1075963-5389-Cm26 S.R. # 230990,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5404-SE26,Orden De Compra Desde 1075963-445-Lp25 Reorden,6,Aceptada,2026-05-03 18:31:50
1075963-5405-SE26,Orden De Compra Desde 1075963-460-Lq24 Reorden,6,Aceptada,2026-05-03 18:31:50
1075963-5420-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-558-Cot26,4,Aceptada,2026-05-03 18:31:50
1075963-5434-SE26,Oc Desde 1075963-167-Lq24 R#311765-311674,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5456-SE26,Stock Bodega,9,Anulada,2026-05-03 18:31:50
1075963-5466-CM26,Orden De Compra: 1075963-5466-Cm26 S.R. # 231203,12,Recepción Conforme,2026-05-03 18:31:50
1075963-5646-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-606-Cot26,6,Aceptada,2026-05-03 18:31:50
1075963-5664-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-601-Cot26,6,Aceptada,2026-05-03 18:31:50
1075963-5680-SE26,Orden De Compra Desde 1075963-615-Le23,6,Aceptada,2026-05-03 18:31:50
1075963-5689-SE26,Orden De Compra Desde 1075963-468-Le25,6,Aceptada,2026-05-03 18:31:50
1075963-5694-SE26,Orden De Compra Desde 1075963-141-Lp25,6,Aceptada,2026-05-03 18:31:50
1075963-5700-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-602-Cot26,4,Aceptada,2026-05-03 18:31:50
1075963-5724-SE26,Orden De Compra Desde 1075963-557-Lq24 Gd 1676407,6,Aceptada,2026-05-03 18:31:50
1075963-5725-SE26,Orden De Compra Desde 1075963-557-Lq24 Gd 1676176,6,Aceptada,2026-05-03 18:31:50
1075963-5726-CM26,Orden De Compra: 1075963-5726-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5727-SE26,Exámen Pet-Ct,4,Aceptada,2026-05-03 18:31:50
1075963-5728-SE26,Orden De Compra Desde 1075963-557-Lq24 Gd 1675944,6,Aceptada,2026-05-03 18:31:50
1075963-5729-SE26,Orden De Compra Desde 1075963-557-Lq24 Gd 1676627,6,Aceptada,2026-05-03 18:31:50
1075963-5730-SE26,Exámen Pet-Ct,4,Aceptada,2026-05-03 18:31:50
1075963-5731-SE26,Orden De Compra Desde 1075963-557-Lq24 Gd 1676794,6,Aceptada,2026-05-03 18:31:50
1075963-5732-SE26,Exámen Pet-Ct,4,Aceptada,2026-05-03 18:31:50
1075963-5733-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-611-Cot26,5,Recepción Conforme,2026-05-03 18:31:50
1075963-5734-SE26,Exámen Laboratorio,4,Aceptada,2026-05-03 18:31:50
1075963-5735-CM26,Orden De Compra: 1075963-5735-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5736-SE26,Orden De Compra Desde 1075963-517-Lq23,4,Aceptada,2026-05-03 18:31:50
1075963-5737-SE26,Stock Bodega,6,Aceptada,2026-05-03 18:31:50
1075963-5739-CM26,Orden De Compra: 1075963-5739-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5746-SE26,Orden De Compra Desde 1075963-606-Lq23,4,Aceptada,2026-05-03 18:31:50
1075963-5747-SE26,Orden De Compra Desde 1075963-516-Lq23,4,Aceptada,2026-05-03 18:31:50
1075963-5748-CM26,Orden De Compra: 1075963-5748-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5750-SE26,Orden De Compra Desde 1075963-132-Le26 Abril 1/24,4,Aceptada,2026-05-03 18:31:50
1075963-5751-CM26,Orden De Compra: 1075963-5751-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5752-SE26,Oc Marzo 2026 Desde 1075963-17-Lp25,6,Aceptada,2026-05-03 18:31:50
1075963-5753-CM26,Orden De Compra: 1075963-5753-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5754-CM26,Orden De Compra: 1075963-5754-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5755-SE26,Orden De Compra Desde 1075963-561-Lq24,4,Aceptada,2026-05-03 18:31:50
1075963-5756-CM26,Orden De Compra: 1075963-5756-Cm26,6,Aceptada,2026-05-03 18:31:50
1075963-5757-SE26,Orden De Compra Desde 1075963-361-Lp25 Abril,4,Aceptada,2026-05-03 18:31:50
1075963-5758-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1075963-612-Cot26,6,Aceptada,2026-05-03 18:31:50
1075963-5759-SE26,Orden De Compra Desde 1075963-361-Lp25 Abril,4,Aceptada,2026-05-03 18:31:50
1075963-5760-SE26,Orden De Compra Desde 1075963-118-Le24,4,Aceptada,2026-05-03 18:31:50
1075963-5761-SE26,Orden De Compra Desde 1075963-149-Lp25,4,Aceptada,2026-05-03 18:31:50
1075963-5762-SE26,Orden De Compra Desde 1075963-361-Lp25 Abril,4,Aceptada,2026-05-03 18:31:50
1075963-5763-SE26,Orden De Compra Desde 1075963-266-Le25,6,Aceptada,2026-05-03 18:31:50
1075963-5766-SE26,Orden De Compra Desde 1075963-361-Lp25 Abril,4,Aceptada,2026-05-03 18:31:50
1075963-5767-SE26,Orden De Compra Desde 1075963-606-Le24,4,Aceptada,2026-05-03 18:31:50
1075963-5768-SE26,Orden De Compra Desde 1075963-13-Le25,4,Aceptada,2026-05-03 18:31:50
1075963-5769-SE26,Orden De Compra Desde 1075963-361-Lp25 Abril,4,Aceptada,2026-05-03 18:31:50
1075963-5770-SE26,Orden De Compra Desde 1075963-270-Lr23,4,Aceptada,2026-05-03 18:31:50
1075963-5771-SE26,Orden De Compra Desde 1075963-361-Lp25 Abril,4,Aceptada,2026-05-03 18:31:50
1075963-5773-SE26,Orden De Compra Desde 1075963-50-Le24,4,Aceptada,2026-05-03 18:31:50
1075963-5774-SE26,Orden De Compra Desde 1075963-111-Lp25,4,Aceptada,2026-05-03 18:31:50
1075963-5777-CM26,Orden De Compra: 1075963-5777-Cm26,6,Aceptada,2026-05-03 18:31:50
1076403-26-SE24,Sla_Pc N°3374_Gestion De Pasajes _Pasajes Internacionales Y Nacionales,12,Recepción Conforme,2026-05-03 18:31:50
1076403-46-SE24,Sla_Pc N°3374_Gestion De Pasajes _Pasajes Internacionales Y Nacionales,12,Recepción Conforme,2026-05-03 18:31:50
1077-2-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1077-3-Cot26,6,Aceptada,2026-05-03 18:31:50
1077161-185-CM26,Orden De Compra: 1077161-185-Cm26,6,Aceptada,2026-05-03 18:31:50
1077375-7-SE26,Lpr Ser. Arr. Vehiculos Lic. 1057498-62-Lr25,6,Aceptada,2026-05-03 18:31:50
1077499-17-AG26,Ag Plan De Compras Id. 735 - Muebles Sub. 22 - Habilitacion Cosam Allende Ii - Senda Conv. 1 - 2026 Fr 2026-182,12,Recepción Conforme,2026-05-03 18:31:50
1077868-5-SE26,Artículos De Aseo Personal Para Usuarios,6,Aceptada,2026-05-03 18:31:50
1077868-7-SE26,Artículos De Aseo Personal Para Usuarios,4,Aceptada,2026-05-03 18:31:50
1077908-68-AG26,Sc N° 249 Compra De Insumos Para Impresoras 3D Para Unidad Rt Del C.O.N.,6,Aceptada,2026-05-03 18:31:50
1077920-156-SE26,Sc N°245 Compra Drogas Oncológicas Tradicionales,12,Recepción Conforme,2026-05-03 18:31:50
1077920-177-SE26,Sc N°272 Adquisicion De Drogas Para Tratamiento De Cancer Metastásico Pulmonar De Células No Pequeñas En Pacientes Del Centro Oncologico Del Norte.,6,Aceptada,2026-05-03 18:31:50
1077920-179-SE26,Sc N°264 Conv. De Sum. Para La Adquisición De Insumos Con Entrega De Equipos En Comodato,6,Aceptada,2026-05-03 18:31:50
1077920-180-TD26,Orden De Compra Generada Por Trato Directo Id 1077920-2-Ftd26,6,Aceptada,2026-05-03 18:31:50
1078078-1111-CM26,"Sc 23898 Diferentes Kit, Comuna De Teodoro Schmidt, Región De La Araucanía. Ie",6,Aceptada,2026-05-03 18:31:50
1078078-1140-CM26,"Sc 23872 - Kit Habitabilidad, 4X4 Sin Pouch - Comuna De Puerto Montt, Region De Los Lagos",6,Aceptada,2026-05-03 18:31:50
1078078-1156-TD26,Orden De Compra Generada Por Trato Directo Id 1078078-133-Ftd26,6,Aceptada,2026-05-03 18:31:50
1078078-1178-CM26,"Sc 23955 - Vivienda De Emergencia - Comuna De Angol, Region De La Araucania",6,Aceptada,2026-05-03 18:31:50
1078078-1186-CM26,"Sc 23961 - Vivienda De Emergencia - Comuna De Osorno, Region De Los Lagos",6,Aceptada,2026-05-03 18:31:50
1078078-1187-CM26,"Sc 23961 - Kit Habitabilidad - Comuna De Osorno, Region De Los Lagos",6,Aceptada,2026-05-03 18:31:50
1078078-1202-CM26,"Sc 23971 - Kit Habitabilidad, Cama Con Alojamiento - Comuna De San Ignacio, Region De Ñuble",5,Recepción Conforme,2026-05-03 18:31:50
1078078-1203-CM26,"Sc 23972 - Diferentes Kit - Comuna De San Carlos, Region De Ñuble",5,Recepción Conforme,2026-05-03 18:31:50
1078078-1206-TD26,Orden De Compra Generada Por Trato Directo Id 1078078-141-Ftd26,4,Aceptada,2026-05-03 18:31:50
1078078-1207-TD26,Orden De Compra Generada Por Trato Directo Id 1078078-142-Ftd26,4,Aceptada,2026-05-03 18:31:50
1078078-1208-TD26,Orden De Compra Generada Por Trato Directo Id 1078078-143-Ftd26,6,Aceptada,2026-05-03 18:31:50
1078078-1209-TD26,Orden De Compra Generada Por Trato Directo Id 1078078-144-Ftd26,6,Aceptada,2026-05-03 18:31:50
1078078-1210-TD26,Orden De Compra Generada Por Trato Directo Id 1078078-145-Ftd26,4,Aceptada,2026-05-03 18:31:50
1078078-1211-CM26,"Sc 23996 - Frazadas - Comuna De Penco, Region Del Biobio",6,Aceptada,2026-05-03 18:31:50
1078078-1897-TD25,Orden De Compra Generada Por Trato Directo Id 1078078-130-Ftd25,12,Recepción Conforme,2026-05-03 18:31:50
1078078-2110-CM25,"Sc 226074 Kit Cocina Familiar Con Habitabilidad, Comuna Puerto Octay, Region Los Lagos. Ie",12,Recepción Conforme,2026-05-03 18:31:50
1078078-76-CM26,"Sc 22717 - Diferentes Kit - Comuna De Lautaro, Region De La Araucania",12,Recepción Conforme,2026-05-03 18:31:50
1078078-761-CM26,"Sc 23443 - Kit Habitabilidad - Comuna De Melipilla, Region Metropolitana",12,Recepción Conforme,2026-05-03 18:31:50
1078078-764-CM26,"Sc 23448 - Kit Habitabilidad - Comuna De Melipilla, Region Metropolitana",12,Recepción Conforme,2026-05-03 18:31:50
1078078-780-CM26,"Sc 23433 - Diferentes Kit - Comuna De Diego De Almagro, Region De Atacama",12,Recepción Conforme,2026-05-03 18:31:50
1078078-781-CM26,"Sc 23433 - Escobillon Municipal - Comuna De Diego De Almagro, Region De Atacama",12,Recepción Conforme,2026-05-03 18:31:50
1078177-105-AG26,Adquisición De Diversos Utiles Para La Sipolcar Pref. Malleco.,12,Recepción Conforme,2026-05-03 18:31:50
1078177-223-AG26,Adquisición De Materiales De Oficina Para La Saicar Villarrica,12,Recepción Conforme,2026-05-03 18:31:50
1078177-289-AG26,Adquisición De Servicio De Limpieza Fosas Septica Para El Retén Reigolil Y Casas Fiscales T. Curarrehue,6,Aceptada,2026-05-03 18:31:50
1078177-303-AG26,Adquisición De Materiales Para La Mantención De Oficina De La Prefectura Malleco Y Dormitorio De La 2Da. Com. Temuco.,4,Aceptada,2026-05-03 18:31:50
1078177-305-AG26,Adquisición De Articulos De Aseo Para El G.O.P.E. Araucanía.,6,Aceptada,2026-05-03 18:31:50
1078177-306-AG26,Adquisición De Cajas Fuertes Para La 5Ta. Com. Curacautín.,4,Aceptada,2026-05-03 18:31:50
1078177-309-AG26,Adquisicion De Gallardetes Para La Zona De Carabineros Araucania,6,Aceptada,2026-05-03 18:31:50
1078177-311-AG26,Adquisición De Servicio De Reparación Y Mantención De Estufa De Combustión Lenta Reten Tijeral,6,Aceptada,2026-05-03 18:31:50
1078177-312-AG26,Adquisicion De 35 Libreta Control Diario De Combustible 1Ra Com. Lautaro,6,Aceptada,2026-05-03 18:31:50
1078177-314-AG26,Adquisición De 02 Pizarras Acrílicas Magnéticas Para Las Oficinas De Partes Y Oficina De Órdenes Judiciales 1Ra Com Lautaro,6,Aceptada,2026-05-03 18:31:50
1078177-317-AG26,Adquisición De Especies Para Mantención De Equipos Informaticos Para El Taller T.I.C. Cautín.,4,Aceptada,2026-05-03 18:31:50
1078177-332-SE26,"Adquisición Del Servicio De Mantención Programada Para Los Siguientes Vehículos Fiscales: Z-10750, Z-10751, Z-10753, Z-10757, Ap-3080, Ap-3098 Y Cm-313 De Cargo De Diferentes Unidades De La Zona Araucanía, Conforme A Contrato Suministro 1078177-6-Le25.",4,Aceptada,2026-05-03 18:31:50
1078779-20-TD26,Orden De Compra Generada Por Trato Directo Id 1078779-11-Ftd26,6,Aceptada,2026-05-03 18:31:50
1078779-23-TD26,Orden De Compra Generada Por Trato Directo Id 1078779-12-Ftd26,12,Recepción Conforme,2026-05-03 18:31:50
1079445-223-AG26,Adq. De Alfombrilla Limpiapies Fibra De Coco Hospederia Orden De Compra Generada Por Invitación A Compra Ágil: 1079445-209-Cot26,6,Aceptada,2026-05-03 18:31:50
1079445-232-AG26,Adq. De Cortinas Roller Para Las Dependencias De La Sección Aérea Punta Arenas Compra Ágil: 1079445-225-Cot26,4,Aceptada,2026-05-03 18:31:50
