Codigo,Nombre,CodigoEstado,EstadoDescripcion,FechaProcesamiento
2180-43-SE26,Combustible Para Capj,6,Aceptada,2026-05-03 19:49:54
2183-58-AG26,Basureros Metalicos Con Tapa Compra Ágil 2183-9-Cot26,6,Aceptada,2026-05-03 19:49:54
2186-371-SE26,Carnes Mayo Pacientes,6,Aceptada,2026-05-03 19:49:54
2258-3357-CM26,Pasajes Aereos: 2258-3357-Cm26,12,Recepción Conforme,2026-05-03 19:49:54
2258-3451-SE26,Paciente 924180 Cot 1557,12,Recepción Conforme,2026-05-03 19:49:54
2258-3506-SE26,Orden De Compra Desde 2258-205-Lq24,6,Aceptada,2026-05-03 19:49:54
2258-3513-SE26,Orden De Compra Desde 2258-184-Lq23,6,Aceptada,2026-05-03 19:49:54
2258-3558-SE26,Orden De Compra Desde 2258-224-Lq25,4,Enviada a Proveedor,2026-05-03 19:49:54
2279-199-AG26,Sp 288 Compra Ágil: 2279-178-Cot26,6,Aceptada,2026-05-03 19:49:54
2281-589-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2281-766-Cot26 / Adquisición 75 Colchones De Espuma 20 Cm Para Depto Respuesta Y Recuperacion,6,Aceptada,2026-05-03 19:49:54
2284-332-AG26,Glucometro Accu Chek - Farmacia Municipal Zona Sur Dr. Carlos Lorca Tobar - Solicitud Nº5825 : 2284-224-Cot26,6,Aceptada,2026-05-03 19:49:54
2291-712-CM26,"Np 01Adm.Mun,Np 13Edif.Cons,Np 23Bib.Mun,Np 17Rrhh,Np 04Bic.",6,Aceptada,2026-05-03 19:49:54
2298-295-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2298-126-Cot26 - Materiales Para Talleres Varios Programa Tvi 2025,6,Aceptada,2026-05-03 19:49:54
2318-308-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2318-236-Cot26,6,Aceptada,2026-05-03 19:49:54
2322-270-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2322-207-Cot26. Adquisición De Premios Para Programa De Educación Ambiental,6,Aceptada,2026-05-03 19:49:54
2324-541-AG26,"Aspiradoras Para Consistorial 1, Administración Municipal",6,Aceptada,2026-05-03 19:49:54
2328-389-AG26,Adquisicion De Insumos Sala De Musculación Liceo Andres Bello.Ficha 23164,6,Aceptada,2026-05-03 19:49:54
2332-480-AG26,7116 Adquisicion De Insumos Para El Programa De Rehabilitación Del Departamento De Salud Municipal,6,Aceptada,2026-05-03 19:49:54
2348-166-SE26,Adquisición De Insumos Informaticos Mouse,12,Recepción Conforme,2026-05-03 19:49:54
2393-1162-AG25,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-1393-Cot25,12,Recepción Conforme,2026-05-03 19:49:54
2393-1616-SE25,Orden De Compra Desde 2393-10-L125,12,Recepción Conforme,2026-05-03 19:49:54
2393-209-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-221-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-310-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-338-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-329-CM26,Orden De Compra: 2393-329-Cm26,12,Recepción Conforme,2026-05-03 19:49:54
2393-348-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-370-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-352-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-387-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-387-AG26,Equipos De Audio - Sp. 456 - Orden De Compra Generada Por Invitación A Compra Ágil: 2393-392-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-401-AG26,Trituradora De Papel Sp. 526 - Orden De Compra Generada Por Invitación A Compra Ágil: 2393-432-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-430-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-470-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-432-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-477-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-439-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-478-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-459-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-485-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-460-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-482-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-466-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-480-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2393-471-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2393-515-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2408-320-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2408-76-Cot26,6,Aceptada,2026-05-03 19:49:54
2416-59-AG26,"Adquiiscion De Trituradora Ca: 2416-50-Cot26, Memo N°189/ C.P.C",6,Aceptada,2026-05-03 19:49:54
2416-67-AG26,Adquisicion De Menaje Ca: 2416-66-Cot26/ Memo N°206/ Of Defensoria,6,Aceptada,2026-05-03 19:49:54
2424-512-AG26,Silla Ergonometrica (Mjzm) / Ped 12 / 1841 / Id 2424-707-Cot26,6,Aceptada,2026-05-03 19:49:54
2436-500-AG26,"Adquisición De Galones De Esmalte Sintético, Necesario Para Oficina Señalización Y Demarcación Vial,Orden De Compra Generada Por Invitación A Compra Ágil: 2436-541-Cot26",6,Aceptada,2026-05-03 19:49:54
2446-467-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2446-388-Cot26,6,Aceptada,2026-05-03 19:49:54
2483-261-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2483-174-Cot26,6,Aceptada,2026-05-03 19:49:54
2495-112-CM26,Gas Farmacia Comunitaria,4,Enviada a Proveedor,2026-05-03 19:49:54
2495-129-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2495-185-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
2594-385-AG26,"Citofono Y Cerradura, Oficina Turismo. Orden De Compra Generada Por Invitación A Compra Ágil: 2594-276-Cot26",6,Aceptada,2026-05-03 19:49:54
2595-177-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2595-138-Cot26,6,Aceptada,2026-05-03 19:49:54
2663-228-SE26,Orden De Compra Desde 2663-27-Le26,6,Aceptada,2026-05-03 19:49:54
2663-234-SE26,Contrato Materiales De Ferreteria Y Construccion,4,Enviada a Proveedor,2026-05-03 19:49:54
2663-235-SE26,Contrato Servicio Arriendo Gabinete Psicotecnico,4,Enviada a Proveedor,2026-05-03 19:49:54
2676-269-AG26,"1 Máquina Protectora De Cheques, Tesorería, Memo 394, Entrega En 3Er Piso, C.Ágil2676-293-Cot26, Vfv",6,Aceptada,2026-05-03 19:49:54
2680-76-AG26,"Memo N° 54, Cdp 132, Adqusicion Insumos De Alimentos Para Actividades De Planificacion Anual Daem, Decreto Alc Ex N° 934, Subv Generalorden De Compra Generada Por Invitación A Compra Ágil: 2680-64-Cot26",6,Aceptada,2026-05-03 19:49:54
2702-194-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2702-1-Cot26,6,Aceptada,2026-05-03 19:49:54
2704-634-AG26,"(Sc 1569) Servicio Para El Retiro, Transporte Y Disposición Final De Escombros: 2704-547-Cot26",6,Aceptada,2026-05-03 19:49:54
2704-673-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2704-614-Cot26,6,Aceptada,2026-05-03 19:49:54
2704-770-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2704-684-Cot26,6,Aceptada,2026-05-03 19:49:54
2705-525-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2705-499-Cot26,6,Aceptada,2026-05-03 19:49:54
2705-542-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2705-532-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
2734-264-AG26,Gda-52235-Jmg-Du-Inf-Ds Insumos Comunal Informatica Mouse Y Teclado Alambrico,6,Aceptada,2026-05-03 19:49:54
2735-436-AG26,Adquisición De: Paneles Solares Portátil + Inversores.,6,Aceptada,2026-05-03 19:49:54
2746-3-AG26,"Smo Registro 1172 Adquisición De Tintas Y Tóner Para Impresoras Del Liceo Comercial Armando Bravo Bravo, Con Cargo A La Sep.",6,Aceptada,2026-05-03 19:49:54
2757-173-AG26,Adquisición De Insumos De Rehabilitación Para Ccr San Antonio De Padua Dependiente De La Red De Salud De San Antonio (Rehabilitacion Integral Sap).Orden De Compra Generada Por Invitación A Compra Ágil: 2757-176-Cot26,6,Aceptada,2026-05-03 19:49:54
2757-751-AG25,Adquisición De Insumos Médicos Para Red De Salud De San Antonio (Papel De Electrocardiograma).Orden De Compra Generada Por Invitación A Compra Ágil: 2757-697-Cot25,12,Recepción Conforme,2026-05-03 19:49:54
2757-752-AG25,Adquisición De Insumos Médicos Para Red De Salud De San Antonio (Detergente).Orden De Compra Generada Por Invitación A Compra Ágil: 2757-693-Cot25,12,Recepción Conforme,2026-05-03 19:49:54
2757-753-AG25,"Adquisición De Insumos Médicos Para Red De Salud De San Antonio (Sonda Aspiració, Foley, Onda Nasogastrica. Llave Tres Pasos Y Ligaduras).Orden De Compra Generada Por Invitación A Compra Ágil: 2757-700-Cot25",12,Recepción Conforme,2026-05-03 19:49:54
2771-215-CM26,"Sopi N°300/Id316802, Compra De Combustible, Solicitado Por Administracion, Pac 3760-24-Pc26 Orden De Compra: 2771-215-Cm26",6,Aceptada,2026-05-03 19:49:54
2771-218-SE26,"Sopi N°289[Iddoc:315924]/Dideco/Prog. ""Aporte Municipal A La Oficina De La Niñez""/Act. Seminario Oficina Local De La Niñez/",6,Aceptada,2026-05-03 19:49:54
2778-218-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2778-153-Cot26,5,En Proceso,2026-05-03 19:49:54
2783-358-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2783-102-Cot26,6,Aceptada,2026-05-03 19:49:54
2785-281-AG26,Sda 5852/ Articulos De Escritorio Para Oficina Pro- Empleo A Compra Ágil: 2785-275-Cot26,6,Aceptada,2026-05-03 19:49:54
2793-381-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2793-340-Cot26,6,Aceptada,2026-05-03 19:49:54
2803-174-AG26,Adquisición Isosorbide 10 Mg Farmacia Cesfam Centenario Y Farmacia Comunal,6,Aceptada,2026-05-03 19:49:54
2854-521-AG26,Compra De Nylon Y Ratrillos Para Postas Rurales De Puerto Varas/Sol.119,6,Aceptada,2026-05-03 19:49:54
2859-308-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2859-259-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
2904-464-CM26,Combustible Vehículos Municipales (Pre 396),6,Aceptada,2026-05-03 19:49:54
2909-198-AG26,"Materiales Para Taller De Basquetbol Escuela Rural De Nontuelá, Según Spi 781/2026/Orden De Compra Generada Por Invitación A Compra Ágil: 2909-214-Cot26",6,Aceptada,2026-05-03 19:49:54
2909-204-AG26,"Transporte Escolar Diario Para Escuela Rural Pumol Por El Mes De Mayo, Orden De Compra Generada Por Invitación A Compra Ágil: 2909-227-Cot26",6,Aceptada,2026-05-03 19:49:54
2914-52-AG26,"Insumos Ces, Sol 120",6,Aceptada,2026-05-03 19:49:54
2932-48-AG26,Traslado Funcionarios Y Bienes Muebles Programa Getot26,6,Aceptada,2026-05-03 19:49:54
2950-191-AG26,Adquisición De Seguridad Y Disuación Compra Ágil: 2950-58-Cot26,6,Aceptada,2026-05-03 19:49:54
3140-4613-AG26,"Orden De Compra Generada Por Invitación A Compra Ágil: 3140-163-Cot26, Adquisicion De Aliemntos",6,Aceptada,2026-05-03 19:49:54
3152-140-AG26,Insumos Variados Programa Modelo Integral Salud Familiar Y Comunitario ( Mais ),6,Aceptada,2026-05-03 19:49:54
3152-170-AG26,Bolsas De Basura Para Salud Machali,6,Aceptada,2026-05-03 19:49:54
3155-36-AG26,Mantención Por Calibración Medidor De Potencia Rodhe & Schwarz Modelo Nrx.,12,Recepción Conforme,2026-05-03 19:49:54
3155-52-AG26,Cot-30 Neumáticos Para Vehículo Fiscal Fp-368,12,Recepción Conforme,2026-05-03 19:49:54
324-224-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 324-228-Cot26,6,Aceptada,2026-05-03 19:49:54
3320-126-AG26,"007 54884, Agua Purificada 3320-142-Cot26",6,Aceptada,2026-05-03 19:49:54
3320-134-AG26,002_66697/2026_Adq De Articulos De Escritorio 3320-173-Cot26,6,Aceptada,2026-05-03 19:49:54
3320-136-AG26,002_66695/2026_Adq De Materiales Para Mantto. De Infraestructura 3320-181-Cot26,6,Aceptada,2026-05-03 19:49:54
3334-158-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3334-79-Cot26,6,Aceptada,2026-05-03 19:49:54
3335-411-AG26,Bandera E Insumos De Manualidades Para Escuela Rural Folleco Ord. N°8 Fondos Ley Sep - Orden De Compra Generada Por Invitación A Compra Ágil: 3335-363-Cot26,6,Aceptada,2026-05-03 19:49:54
3340-88-AG26,Adquisicion De Colchones Almohadas Y Frazadas Campamento Militar Adelantado Alcerreca (Otros Anticipos),6,Aceptada,2026-05-03 19:49:54
3378-3564-AG26,Compra Ágil: 3378-638-Cot26,6,Aceptada,2026-05-03 19:49:54
3391-222-CM26,Orden De Compra: 3391-222-Cm26,12,Recepción Conforme,2026-05-03 19:49:54
3409-81-AG26,Materiales De Construcción Para Las Dependencias Del Contingente De Este Destacamento,6,Aceptada,2026-05-03 19:49:54
3415-54-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3415-26-Cot26,6,Aceptada,2026-05-03 19:49:54
3462-46-AG26,Adquisicion De Materiales Para Lenguaje Liceo Bicentenario Entre Aguas De Llico,5,En Proceso,2026-05-03 19:49:54
3479-714-AG26,Pelotas Y Llaveros Act. Of. Discapacidad,6,Aceptada,2026-05-03 19:49:54
3506-309-AG26,"Dideco, Programa Centro De Las Mujeres, S/P N°63, (Material De Oficina)",6,Aceptada,2026-05-03 19:49:54
3526-284-SE26,Servicio De Transporte De Personal,12,Recepción Conforme,2026-05-03 19:49:54
3532-65-AG26,Ppto. U. Ctel. – Esc. Abast. – Inv.: Adq. De Pizarras Acrílicas Para Dependencias Del Regto.,6,Aceptada,2026-05-03 19:49:54
3533-135-AG26,Adquisición De Equipamiento De Gimnasio,6,Aceptada,2026-05-03 19:49:54
3533-156-AG26,Adquisición De Equipamiento De Gimnasio Para La Ft Husares Traiguen,6,Aceptada,2026-05-03 19:49:54
3561-167-AG26,Kit De Emergencia,6,Aceptada,2026-05-03 19:49:54
3561-172-AG26,Venda Tejido Tubular,6,Aceptada,2026-05-03 19:49:54
3577-67-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3577-61-Cot26,6,Aceptada,2026-05-03 19:49:54
362-235-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 362-161-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
3634-180-AG26,Compra Kit Seguridad Curso Básico Equipos Comunitarios Programa Ppl,6,Aceptada,2026-05-03 19:49:54
3649-163-AG26,"Contratación Y Desarrollo Del Proyecto Definitivo De La Especialidad Eléctrica Proyecto ""Construcción Plazoleta Lientur, Comuna De Quilleco""",6,Aceptada,2026-05-03 19:49:54
3649-164-AG26,"Contratación Y Desarrollo Del Diseño Estructural Completo Del Proyecto ""Construcción Plazoleta Lientur, Comuna De Quilleco""",6,Aceptada,2026-05-03 19:49:54
3661-236-SE26,Orden De Compra Desde 3661-11-Le26,6,Aceptada,2026-05-03 19:49:54
3661-244-AG26,"Orden De Compra Generada Por Invitación A Compra Ágil: 3661-188-Cot26 Orden De Compra Codigo: 3661-244-Ag26 Dirigida A Comercializadora Zeiser Spa, Compra Notebook Para Jefe Contabilidad, Segun Solicitud Memorandum N°179 Jefe Contabilidad, 25.03.2026",6,Aceptada,2026-05-03 19:49:54
3712-326-CM26,Cupones De Gas.,6,Aceptada,2026-05-03 19:49:54
3734-254-AG26,"Adq, Diversos Materiales De Aseo",6,Aceptada,2026-05-03 19:49:54
3740-72-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3740-95-Cot26,6,Aceptada,2026-05-03 19:49:54
3759-420-CT26,Compra Por Cotización 3759-2-Sc26 (Servicio Aseo Dependencias),6,Aceptada,2026-05-03 19:49:54
3765-256-TD26,Orden De Compra Generada Por Trato Directo Id 3765-84-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
3765-340-TD26,Orden De Compra Generada Por Trato Directo Id 3765-123-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
3765-350-TD26,Orden De Compra Generada Por Trato Directo Id 3765-129-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
3850-177-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3850-132-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
3861-65-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3861-25-Cot26,6,Aceptada,2026-05-03 19:49:54
3892-201-CM26,Petróleo Vehículos Daem,6,Aceptada,2026-05-03 19:49:54
3897-264-TD26,Orden De Compra Generada Por Trato Directo Id 3897-189-Ftd26,6,Aceptada,2026-05-03 19:49:54
3922-247-SE26,"Servicio De Traslado De Estudiantes Del Liceo Bicentenario Araucanía Salida Pedagógica A La Reserva Ecológica Huilo Huilo, Fondos Pro Retención.",6,Aceptada,2026-05-03 19:49:54
3937-128-AG26,Limpieza De Fosas Y Desgrasadoras Dsm Curarrehue,6,Aceptada,2026-05-03 19:49:54
3947-329-AG26,"Materiales Estimulacion Sensorial, Programa Red Local De Apoyos Y Cuidados",6,Aceptada,2026-05-03 19:49:54
3986-142-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3986-143-Cot26,6,Aceptada,2026-05-03 19:49:54
3994-111-AG26,Adquisicion De Maquina Trituradora De Papel Para Municipalidad,6,Aceptada,2026-05-03 19:49:54
4111-123-AG26,Compra De Medicamentos Para La Farmacia Comunal,6,Aceptada,2026-05-03 19:49:54
4139-140-AG26,Adquisicion De Neumaticos Para Buses Municipales,6,Aceptada,2026-05-03 19:49:54
4144-95-CM26,Orden De Compra: 4144-95-Cm26,6,Aceptada,2026-05-03 19:49:54
4157-280-AG26,Colaciones Comunal De Atletismo Sub 14 2026 Establecimiento De La Comuna Req 960101-8(280),6,Aceptada,2026-05-03 19:49:54
418-1103-SE26,Por - Serv Aseo Hpa Abril 2026 Cuota 9/24,12,Recepción Conforme,2026-05-03 19:49:54
418-1117-TD26,Orden De Compra Generada Por Trato Directo Id 418-417-Ftd26,6,Aceptada,2026-05-03 19:49:54
418-1148-AG26,Lcm-Cateter Histerosonografia,12,Recepción Conforme,2026-05-03 19:49:54
418-973-TD26,Orden De Compra Generada Por Trato Directo Id 418-352-Ftd26,6,Aceptada,2026-05-03 19:49:54
4189-209-CM26,Orden De Compra: 4189-209-Cm26 // Sistema Autogeneración Isla Mocha,6,Aceptada,2026-05-03 19:49:54
4193-173-AG26,Rollo Gasa - Esterilizacion,6,Aceptada,2026-05-03 19:49:54
4195-526-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 4195-385-Cot26,6,Aceptada,2026-05-03 19:49:54
4195-530-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 4195-386-Cot26,6,Aceptada,2026-05-03 19:49:54
4236-254-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 4236-201-Cot26,6,Aceptada,2026-05-03 19:49:54
4309-2007-SE26,Orden De Compra Desde 4309-186-Lq24,4,Enviada a Proveedor,2026-05-03 19:49:54
4388-35-AG26,"Sgi - Adquisición De Soporte Tv, Ampolletas Y Alargadores.",6,Aceptada,2026-05-03 19:49:54
4463-386-AG26,Prog. Medicamentos 04-2026/ Compra Ágil: 4463-312-Cot26,6,Aceptada,2026-05-03 19:49:54
4463-391-AG26,Erp 903207/ 20-04-26/ Compra Ágil: 4463-320-Cot26,6,Aceptada,2026-05-03 19:49:54
4469-238-AG26,"S.C. N° 39550 (P.C) Adquisición De Pendon Para Merchandising , Movilidad Estudiantil; Proyecto Red23992; Desde Compra Agil 4469-97-Cot26",6,Aceptada,2026-05-03 19:49:54
4492-44-AG26,Compra De Colaciones Para Salida Pedagogica Al Parque Nacional Siete Tazas Para Escuela Osvaldo Hiriart Corvalan De Botalcura,6,Aceptada,2026-05-03 19:49:54
4494-211-SE26,Servicio De Atencion Programa Of. Jovenes,6,Aceptada,2026-05-03 19:49:54
4621-19-AG26,"Servicio De Mantención Preventiva Por Pauta De Kilometraje, Revisión Técnica Y Reparación Correctiva Para Vehículos Institucionales De La Inspección Provincial Del Trabajo De Rancagua Orden De Compra Generada Por Invitación A Compra Ágil: 4621-29-Cot26",6,Aceptada,2026-05-03 19:49:54
4703-113-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 4703-115-Cot26,6,Aceptada,2026-05-03 19:49:54
4778-204-CM26,Orden De Compra: 4778-204-Cm26-Rele,6,Aceptada,2026-05-03 19:49:54
4817-1561-SE26,Insumos Para Esterilizacion,5,En Proceso,2026-05-03 19:49:54
4817-1562-SE26,Insumos Para Esterilizacion,6,Aceptada,2026-05-03 19:49:54
4829-111-AG26,"Adquisición De Notebook, Compra Ágil: 4829-98-Cot26",6,Aceptada,2026-05-03 19:49:54
4856-112-CM26,S/A N°89 Adquisición Combustible Disel Para Los Vehículos Del Dpto De Salud Del Cesfam,6,Aceptada,2026-05-03 19:49:54
4968-524-SE26,(Hub) Botellones De Agua Reposicion,12,Recepción Conforme,2026-05-03 19:49:54
4968-612-SE26,(Hub) Paños De Limpieza Reposicion Id.4968-74-Lr25,12,Recepción Conforme,2026-05-03 19:49:54
4968-632-SE26,(Jvf) Ortesis Ges Sillas De Ruedas Sol.22698,12,Recepción Conforme,2026-05-03 19:49:54
5053-787-SE26,5053-202-Le24/2206005001/Cierre De Rehabilitación/Abril,6,Aceptada,2026-05-03 19:49:54
5056-982-TD26,Orden De Compra Generada Por Trato Directo Id 5056-53-Ftd25,6,Aceptada,2026-05-03 19:49:54
5326-549-TD26,Orden De Compra Generada Por Trato Directo Id 5326-262-Ftd26,6,Aceptada,2026-05-03 19:49:54
5338-238-SE26,Solicitud N°157021 Servicio De Cafe Para Reunion Del Comite Consultivo Externo (Cce) De La Facultad De Ingenieria. Contrato De Suministros,4,Enviada a Proveedor,2026-05-03 19:49:54
5338-239-AG26,C.A. – Adquisición De Taburetes Umag. Sol.157054,4,Enviada a Proveedor,2026-05-03 19:49:54
5349-724-SE26,"Turno Anestesiología Unidad Emergencia, Anestesista Miguel Diaz",6,Aceptada,2026-05-03 19:49:54
5349-726-SE26,Turno Anestesia Unidad Emergencia,6,Aceptada,2026-05-03 19:49:54
5349-727-SE26,Turno Anestesia Unidad Emergencia,6,Aceptada,2026-05-03 19:49:54
5349-728-SE26,Turno Anestesia Unidad Emergencia,6,Aceptada,2026-05-03 19:49:54
5349-729-SE26,Turno Anestesia Unidad Emergencia,6,Aceptada,2026-05-03 19:49:54
5349-731-SE26,Turno Anestesia Unidad Emergencia,6,Aceptada,2026-05-03 19:49:54
5349-747-SE26,"Turno Anestesia Unidad Emergencia, Dr. William Walteros",6,Aceptada,2026-05-03 19:49:54
5350-887-AG26,"Compra Ágil: 5350-127-Cot26, Quicio Para Puertas De Vaivén De 45 Mm De Espesor. Modelo 615, Para Puerta De Ccr Nicolas Naranjo",6,Aceptada,2026-05-03 19:49:54
539119-10525-SE25,Reemplaza Orden De Compra Id 539119-10524-Ag25 Servicio De Arriendo De Impresoras Para La Direccion De Bienestar De Carabineros Proveniente De La Compra Agil 539119-156-Cot25.,12,Recepción Conforme,2026-05-03 19:49:54
539119-1239-SE26,"B.1. Suministro De Bebidas Analcoholicas Para El Club De Suboficiales, Según Pedido N°03 Del Mes Abril Del 2026. Dependiente De La Dirección De Bienestar De Carabineros, Desde Licitación 539119-29-Lq24",12,Recepción Conforme,2026-05-03 19:49:54
539119-1242-SE26,"B.1. Suministro De Carnes Rojas Para La Comision Casino Club De Suboficiales, Conforme A La Solicitud De Pedido N°01 Adjunto, Del Mes De Abril Del Año 2026, Proveniente De Licitación N°539119-62-Lp25",12,Recepción Conforme,2026-05-03 19:49:54
539119-963-AG26,Adquisición De Semillas Certificadas Trigo Y Avena 2026,6,Aceptada,2026-05-03 19:49:54
5433-31-AG26,Micrófono + Mouse Alumni,6,Aceptada,2026-05-03 19:49:54
546437-142-SE26,Id120892 Servicio De Colaciones Becados Osjr Ñuble Mayo,6,Aceptada,2026-05-03 19:49:54
546437-143-SE26,Id 120893 Servicio De Almuerzos Becados Osjr Ñuble Mayo,6,Aceptada,2026-05-03 19:49:54
546437-150-AG26,Id 120704 Insumos De Oficina Osjr Los Lagos 2026,6,Aceptada,2026-05-03 19:49:54
548238-48-CM26,Orden De Compra: 548238-48-Cm26,6,Aceptada,2026-05-03 19:49:54
548872-11-TD26,Orden De Compra Generada Por Trato Directo Id 548872-5-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
5519-36-AG26,"Servicio De Catering Para Café Cargado, Según Cotización 5519-45-Cot26",6,Aceptada,2026-05-03 19:49:54
5520-2527-SE26,Suministro De Materiales De Ferreteria Licitación 5520-16-Lq24,12,Recepción Conforme,2026-05-03 19:49:54
5520-2537-SE26,Suministro De Artículos De Oficina Licitacion N° 5520-20-Le25.,6,Aceptada,2026-05-03 19:49:54
5520-2667-SE26,Suministro De Aire Acondicionado. Licitación 5520-76-Le23-Renovacion,12,Recepción Conforme,2026-05-03 19:49:54
553153-2-AG26,"Compra Ágil: 553153-2-Cot26, Caso N°6",12,Recepción Conforme,2026-05-03 19:49:54
557639-647-AG26,Relojes Y Calendarios - Lic Jv. Lastarria Cdp 936,6,Aceptada,2026-05-03 19:49:54
5584-40-AG26,Cargadores Usb-C,6,Aceptada,2026-05-03 19:49:54
5737-38-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 5737-28-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
5751-105-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 5751-22-Cot26,9,Desconocido,2026-05-03 19:49:54
5769-77-SE26,Re.139.24Vp Suministro De Productos De Merchandisi,6,Aceptada,2026-05-03 19:49:54
5769-84-AG26,Pecheras De Taekwondo 5769-39-Cot26,6,Aceptada,2026-05-03 19:49:54
5868-4-SE26,Re.139.24 Suministro De Productos De Merchandising,6,Aceptada,2026-05-03 19:49:54
620956-8-SE26,Orden De Compra Desde 620956-1-Le26,12,Recepción Conforme,2026-05-03 19:49:54
620956-9-SE26,Orden De Compra Desde 620956-3-Le26,12,Recepción Conforme,2026-05-03 19:49:54
638-62-TD26,Orden De Compra Generada Por Trato Directo Id 638-1-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
646-44-AG26,Curso Sistemas Solares Fotovoltaicos Y Generación Distribuida.Compra Ágil: 646-21-Cot26,6,Aceptada,2026-05-03 19:49:54
654478-46-SE26,Convenio De Suministro De Pasajes Aereos,12,Recepción Conforme,2026-05-03 19:49:54
657-7-SE26,E1O2Rt9 Oc De Lp 657-3-Le25; Arriendo Multifuncionales Año 2026,12,Recepción Conforme,2026-05-03 19:49:54
664-20-AG26,Adquisicion De Materiales De Oficina,6,Aceptada,2026-05-03 19:49:54
681006-13-AG26,Compra Insumos Computacionales: 681006-9-Cot26,6,Aceptada,2026-05-03 19:49:54
688-45-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 688-30-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
