Codigo,Nombre,CodigoEstado,EstadoDescripcion,FechaProcesamiento
1485943-18-TD26,Orden De Compra Generada Por Trato Directo Id 1485943-2-Ftd26,6,Aceptada,2026-05-03 19:49:54
1488-627-AG26,Res. Ext. 6285 Compra De Llaves Monomando / 1488-133-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1488-628-AG26,Res. Ext. 6286 Compra De Material / 1488-134-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1488-629-AG26,Res. Ext. 6287 Compra De Ruedas Para Camillas / 1488-132-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1499-2322-SE26,Mcp Deter. Exá. Hematolog 03/2026,6,Aceptada,2026-05-03 19:49:54
1524054-17-SE26,Tortas Y Kuchen Para Actividad Para Con Cuidadores,6,Aceptada,2026-05-03 19:49:54
1549-1772-AG26,Pac (225-4125) 42161623 Equipo Adm.Sangre Nino (V-T 100),4,Enviada a Proveedor,2026-05-03 19:49:54
1608-41-TD26,Orden De Compra Generada Por Trato Directo Id 1608-13-Ftd26,6,Aceptada,2026-05-03 19:49:54
1627-462-SE26,Compra De Servicios Profesionales / Hosp San Fdo.,6,Aceptada,2026-05-03 19:49:54
1641-11484-SE26,Efb 01/2026- Arriendo De Microscopio Quirúrgico Desde 1641-205-Lq24,6,Aceptada,2026-05-03 19:49:54
1641-13379-SE26,Mgm Cp 05/2026 Canula Hidrodiseccion Angulada 1641-520-Le24,6,Aceptada,2026-05-03 19:49:54
1641-22851-TD25,Orden De Compra Generada Por Trato Directo Id 1641-350-Ftd25,6,Aceptada,2026-05-03 19:49:54
1641-347-TD26,Orden De Compra Generada Por Trato Directo Id 1641-350-Ftd25,6,Aceptada,2026-05-03 19:49:54
1641-352-TD26,Orden De Compra Generada Por Trato Directo Id 1641-350-Ftd25,6,Aceptada,2026-05-03 19:49:54
1641-358-TD26,Orden De Compra Generada Por Trato Directo Id 1641-350-Ftd25,6,Aceptada,2026-05-03 19:49:54
1641-6069-TD26,Orden De Compra Generada Por Trato Directo Id 1641-350-Ftd25,6,Aceptada,2026-05-03 19:49:54
1641-6073-TD26,Orden De Compra Generada Por Trato Directo Id 1641-350-Ftd25,6,Aceptada,2026-05-03 19:49:54
1658-1016-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1658-211-Cot26,6,Aceptada,2026-05-03 19:49:54
1658-1066-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1658-466-Cot26,6,Aceptada,2026-05-03 19:49:54
1658-1094-SE26,Orden De Compra Desde 1658-89-L126,6,Aceptada,2026-05-03 19:49:54
1658-1103-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1658-473-Cot26,6,Aceptada,2026-05-03 19:49:54
1658-1115-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1658-474-Cot26,6,Aceptada,2026-05-03 19:49:54
1658-999-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1658-448-Cot26,6,Aceptada,2026-05-03 19:49:54
1661-245-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1661-53-Cot26,6,Aceptada,2026-05-03 19:49:54
1662-835-SE26,Dispositivos Protesicos De Implantologia Oral,6,Aceptada,2026-05-03 19:49:54
1704-2282-AG26,Bolso Isotermico Para Traslado De Muestras Con Data Logger 1704-1333-Cot26,6,Aceptada,2026-05-03 19:49:54
1705-267-AG26,Reconocimiento Operativo Crux 2026: 1705-159-Cot26,6,Aceptada,2026-05-03 19:49:54
1705-273-AG26,Compra De Insumos De Ceremonia De Acreditacion: 1705-160-Cot26,6,Aceptada,2026-05-03 19:49:54
1705-274-AG26,Compra De Insumos Ceremonia De Acreditacion: 1705-163-Cot26,6,Aceptada,2026-05-03 19:49:54
1743-214-SE26,Amplificacion Campeonato Regional De Cueca,6,Aceptada,2026-05-03 19:49:54
1743-222-SE26,Medallones Campeonato Regional De Cueca,6,Aceptada,2026-05-03 19:49:54
1775-25-SE26,Ampliación Contrato De Licitación 1775-3-Le24,6,Aceptada,2026-05-03 19:49:54
1801-56-AG26,Radiografías Columna Provincia De Biobío,6,Aceptada,2026-05-03 19:49:54
188-277-CM26,Adquisición Vale De Gas Licuado Envasado Para La Corporación Municipal De La Florida (Comudef).,6,Aceptada,2026-05-03 19:49:54
1947-1942-CM26,"221 - Adquisicion Por Gasa Esteril 7,5 X 7,5 Cm. Y 5X5 Cm. - Abril - Unidades Varias - Bcz",6,Aceptada,2026-05-03 19:49:54
1947-2102-SE26,244-Adquisición De Reactivos Para Perfil Hematológico Y Citológico-Unidad Requirente Laboratorio-Consumo Marzo-(Cfo),6,Aceptada,2026-05-03 19:49:54
1952-1162-SE26,1952-57-Lr23 Servicio De Aseo,5,En Proceso,2026-05-03 19:49:54
1965-180-AG26,Crs Pta. Arenas Compra Aromatizacion Y Fragancias Para Hall De Atencion Publico,6,Aceptada,2026-05-03 19:49:54
1973-1381-SE26,(Mfc) Oc Servicio Derivado Desde 1973-99-B224,6,Aceptada,2026-05-03 19:49:54
2057-56-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2057-41-Cot26,6,Aceptada,2026-05-03 19:49:54
2069-3310-AG26,Mpf-Cp-032026-042026-Mopas,6,Aceptada,2026-05-03 19:49:54
2109-776-CM26,Toalla Clinic.,6,Aceptada,2026-05-03 19:49:54
2109-778-SE26,Mango Y Mopa.,6,Aceptada,2026-05-03 19:49:54
2109-810-SE26,Placas Agar De Bacteriología.(1288-43-Lr24),6,Aceptada,2026-05-03 19:49:54
2111-8383-CM26,3406265403 Bandeja Curación Atencion Primaria Desech. 888117,6,Aceptada,2026-05-03 19:49:54
2111-8388-SE26,3409690704 Kit Sutura Estéril 2111-199-Lp25,6,Aceptada,2026-05-03 19:49:54
2111-8389-CM26,3409690705 Kit Riñon Cod 15001,6,Aceptada,2026-05-03 19:49:54
2123-133-SE22,Ascv Dgo Adquisición De Medicamentos Para Rs (Sar 269),12,Recepción Conforme,2026-05-03 19:49:54
2123-136-AG22,Dsp Dgo Adquisición De Servicio De Radiodifusión En Provincia De Petorca (Sar 36),12,Recepción Conforme,2026-05-03 19:49:54
2123-824-SE22,Ascv Dgo Residencia Sanitaria Isla De Pascua (Sar 1017),12,Recepción Conforme,2026-05-03 19:49:54
2174-51-SE26,Convenio De Precios Telefonia Y Telecomunicaciones,6,Aceptada,2026-05-03 19:49:54
2175-131-SE26,Mantención Correctiva Cctv Vallenar Temporizador,6,Aceptada,2026-05-03 19:49:54
218-139-CM26,Adquisicion De Cargas De Vales De Recarga De Gas De 15 Kilos. Orden De Compra Generada Por La Gran Compra: 80062,6,Aceptada,2026-05-03 19:49:54
2182-67-SE26,Reparaciones De Sistema Electrico 1Er Juzgado,6,Aceptada,2026-05-03 19:49:54
2184-117-SE26,Servicio De Cerrajería Marzo 2026,6,Aceptada,2026-05-03 19:49:54
2186-333-SE26,Insumos De Aseo Mayo 2026,6,Aceptada,2026-05-03 19:49:54
2186-343-AG26,Toalla De Papel,6,Aceptada,2026-05-03 19:49:54
2258-2981-SE26,Productos Coffee Break Desde 2258-319-Le25,9,Desconocido,2026-05-03 19:49:54
2268-77-AG26,Compra De Insumos De Mantencion Compra Ágil: 2268-65-Cot26,6,Aceptada,2026-05-03 19:49:54
2270-45-AG26,Exp24629 Compra Neumaticos Vehiculo Institucional,6,Aceptada,2026-05-03 19:49:54
2274-34-CM26,"Insumos Medicos Para Centros De Salud Dc 35 Exp 5491 (22.04.005.001 Insumos Medicos)),",6,Aceptada,2026-05-03 19:49:54
2279-185-TD26,Orden De Compra Generada Por Trato Directo Id 2279-8-Ftd26,6,Aceptada,2026-05-03 19:49:54
2279-189-AG26,Sp 284 Seguridad Pública Dir. De Protección Civil Y Seguridad Pública Orden De Compra Generada Por Invitación A Compra Ágil: 2279-171-Cot26,6,Aceptada,2026-05-03 19:49:54
2281-576-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2281-732-Cot26 / Cierre Perimetral De Sitio En Sector Los Guindos,6,Aceptada,2026-05-03 19:49:54
2288-371-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2288-278-Cot26,6,Aceptada,2026-05-03 19:49:54
2288-384-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2288-314-Cot26,6,Aceptada,2026-05-03 19:49:54
2288-388-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2288-321-Cot26,6,Aceptada,2026-05-03 19:49:54
2288-389-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2288-317-Cot26,6,Aceptada,2026-05-03 19:49:54
2298-285-SE26,Orden De Compra Desde 2298-18-Le26-Suministro De Impresion Piezas Graficas - Solicitud De Pedido N°58,6,Aceptada,2026-05-03 19:49:54
2318-287-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2318-200-Cot26,6,Aceptada,2026-05-03 19:49:54
2320-534-TD25,Orden De Compra Generada Por Trato Directo Id 2320-43-Ftd25,6,Aceptada,2026-05-03 19:49:54
2322-254-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2322-199-Cot26. Servicio De Coctel Para Ceremonia Cuenta Pública Período 2025,6,Aceptada,2026-05-03 19:49:54
2322-259-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2322-202-Cot26 .Medallas Y Morrales Para Premiación Programa Tercera Versión Trail Minero,4,Enviada a Proveedor,2026-05-03 19:49:54
2341-171-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2341-142-Cot26,5,En Proceso,2026-05-03 19:49:54
2343-114-CM26,Orden De Compra: 2343-114-Cm26/ Pedido 330/ Idoc: 4254538/ Ctf 13,6,Aceptada,2026-05-03 19:49:54
2358-80-AG26,?Sc 14 -Depto. Adm- Bodega-Adquisición De Productos De Aseo- Compra Ágil: 2358-99-Cot26,6,Aceptada,2026-05-03 19:49:54
2376-277-SE26,Construccion Y Reparacion De Cierres Perimetrales Y Obras Afines,6,Aceptada,2026-05-03 19:49:54
2376-278-SE26,Construccion Y Reparacion De Cierres Perimetrales Y Obras Afines,6,Aceptada,2026-05-03 19:49:54
2380-722-AG26,"Adquisición De Materiales De Construcción Para Caso Social, Dideco Según Os N°150776",6,Aceptada,2026-05-03 19:49:54
2380-726-AG26,"Adquisición De Materiales De Construcción Para Caso Social, Dideco Según Os N°150850",6,Aceptada,2026-05-03 19:49:54
2401-408-AG26,Articulos De Aseo,6,Aceptada,2026-05-03 19:49:54
2409-250-SE26,Laboratorio Movil De Idioma Para Liceo Coeducacional Santa María De Los Angeles,6,Aceptada,2026-05-03 19:49:54
2415-100-AG26,Publicacion Aviso En Diario Impreso. Compra Ágil: 2415-76-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2415-103-AG26,Adquisicion De Equipos De Video Y Audios. Por Compra Ágil: 2415-75-Cot26,6,Aceptada,2026-05-03 19:49:54
2415-112-AG26,Trituradora De Papel. Compra Ágil: 2415-79-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
2415-115-CM26,Pasaje Aereo Directora Ethielly Montes,12,Recepción Conforme,2026-05-03 19:49:54
2415-44-AG26,"Orden De Compra Generada Por Invitación A Compra Ágil: 2415-17-Cot26, Suministro De Amplificación - Ord. N°65 (Estadio)",12,Recepción Conforme,2026-05-03 19:49:54
2415-98-AG26,"Adquisicion De 45 Bandejas De Huevos Chocolate, Por Compra Ágil: 2415-72-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
2416-57-AG26,"Adquisicion De Alimentos, Prog Mujeres , Derechos Sexuales Y Reproductivo Ca: 2416-63-Cot26/ Memo N°195",6,Aceptada,2026-05-03 19:49:54
2421-462-SE26,Filtros Para Espirometria Das,6,Aceptada,2026-05-03 19:49:54
2428-404-AG26,Maletín - Dirección De Gestión De Riesgos Y Emergencias Orden De Compra Generada Por Invitación A Compra Ágil: 2428-460-Cot26,6,Aceptada,2026-05-03 19:49:54
2436-444-CM26,Adquisicion De Vales De Gas Necesarios Para Social Orden De Compra: 2436-444-Cm26,6,Aceptada,2026-05-03 19:49:54
2445-1916-CM26,Orden De Compra: 2445-1916-Cm26,6,Aceptada,2026-05-03 19:49:54
2446-438-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2446-389-Cot26,6,Aceptada,2026-05-03 19:49:54
2446-448-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2446-366-Cot26,6,Aceptada,2026-05-03 19:49:54
2448-202-SE26,Habilitación Oficina Oirs Cesfam Lila Cortés,6,Aceptada,2026-05-03 19:49:54
2448-231-SE26,Mejoramiento De Sala Padds Cesfam El Sauce,5,En Proceso,2026-05-03 19:49:54
2464-480-SE26,Ser. Camión Limpia Fosas Op 18 Gestión De Riesgos,6,Aceptada,2026-05-03 19:49:54
2464-481-SE26,Ser. Camión Limpia Fosas Op 19 Gestión De Riesgos,6,Aceptada,2026-05-03 19:49:54
2464-482-SE26,Ser. Camion Hidrojet Op 20 Gestión De Riesgos,6,Aceptada,2026-05-03 19:49:54
2484-76-CM26,Orden De Compra: 2484-76-Cm26,6,Aceptada,2026-05-03 19:49:54
2571-13-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2571-3-Cot26,6,Aceptada,2026-05-03 19:49:54
2581-22-CM26,Orden De Compra: 2581-22-Cm26,6,Aceptada,2026-05-03 19:49:54
2583-283-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2583-294-Cot26 Sp N° 182/Adquis. De Mobiliario Infantil Y E.Infantil/Depto. De Genero Y D-Dideco/Ptg,5,En Proceso,2026-05-03 19:49:54
2591-300-AG26,Compra Material De Papelería Para Capacitaciones,6,Aceptada,2026-05-03 19:49:54
2591-309-AG26,Contrato Por Suministro: Adquisición De Insumos Alimenticios Y Utensilios Programa Quiero Mi Barrio Estación 2026,6,Aceptada,2026-05-03 19:49:54
2591-329-AG26,Compra De Menaje Para Dependencias Municipales,6,Aceptada,2026-05-03 19:49:54
2605-28-AG26,Compra De Licencias De Office Y Antivirus (2605-22-Cot26),6,Aceptada,2026-05-03 19:49:54
2605-29-AG26,Compra De Materiales Para Stock De Bodega C.G.A. 2605-23-Cot26,6,Aceptada,2026-05-03 19:49:54
2628-100-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2628-117-Cot26,9,Desconocido,2026-05-03 19:49:54
2665-128-SE26,Adquisición De Servicios Académicos Y Apoyo Pedagógico Para La Profundización Del Idioma Inglés De La Escuela Arturo Prat De Tomé. Orden De Compra Desde 2665-23-Co26,6,Aceptada,2026-05-03 19:49:54
2670-11-AG25,Elecciones 2025,6,Aceptada,2026-05-03 19:49:54
2676-240-CM26,Vales De Gas - Dideco / Ayuda Social - Memo 483 - Cgm,6,Aceptada,2026-05-03 19:49:54
2703-302-SE26,Sc 11096 Serv. Mantención De 02 Ascensores. Abril 2026 Orden De Compra Desde 2703-201-L124,6,Aceptada,2026-05-03 19:49:54
2713-410-AG26,"Alcaldia, Servicio Coctel Cuenta Publica, Folio 415, Compra Ágil: 2713-417-Cot26",6,Aceptada,2026-05-03 19:49:54
2719-215-CM26,Vales De Gas Para Ayudas Sociales,6,Aceptada,2026-05-03 19:49:54
2730-182-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2730-150-Cot26,6,Aceptada,2026-05-03 19:49:54
2731-292-CM26,S.C. N°05-103_Dideco_Dpto. De Proteccion Social_Vales De Gas_Orden De Compra: 2731-292-Cm26,6,Aceptada,2026-05-03 19:49:54
2733-142-AG26,"Adquisicion De Material De Ferreteria, Solicitado Por Escuela Sonia Plaza Castro. // Orden De Compra Generada Por Invitación A Compra Ágil: 2733-125-Cot26",6,Aceptada,2026-05-03 19:49:54
2734-246-CM26,Vales De Gas Bienestar Abril,6,Aceptada,2026-05-03 19:49:54
2759-175-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2759-123-Cot26. Sol. 13/Cultura.,6,Aceptada,2026-05-03 19:49:54
2776-264-AG26,"S.P. N°173867, Dig. Servicio De Aromatizacion , Desodorizacion Y Desinfeccion De Baños Para Dependencias Municipales, Según Lo Establecido En Los Terminos De Requerimiento Adjuntosorden De Compra Generada Por Invitación A Compra Ágil: 2776-284-Cot26",6,Aceptada,2026-05-03 19:49:54
2778-197-CM26,Orden De Compra: 2778-197-Cm26,6,Aceptada,2026-05-03 19:49:54
2788-417-TD26,Orden De Compra Generada Por Trato Directo Id 2788-128-Ftd26,6,Aceptada,2026-05-03 19:49:54
2791-50-CM26,"Adquisición De Vales De Gas Para Los Jardines Infantiles Y Salas Cunas, Biblioteca Municipal Y Dem",6,Aceptada,2026-05-03 19:49:54
2832-338-SE26,Req. 316 - Insumos Microbiología Y Toma De Muestras - Laboratorio Clínico Municipal,6,Aceptada,2026-05-03 19:49:54
2852-289-AG26,Compra Ágil: 2852-70-Cot26 Implementos De Seguridad-Seguridad,6,Aceptada,2026-05-03 19:49:54
2904-452-TD26,Orden De Compra Generada Por Trato Directo Id 2904-177-Ftd26,4,Enviada a Proveedor,2026-05-03 19:49:54
2904-453-TD26,Orden De Compra Generada Por Trato Directo Id 2904-178-Ftd26,4,Enviada a Proveedor,2026-05-03 19:49:54
2923-282-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2923-313-Cot26,6,Aceptada,2026-05-03 19:49:54
2923-286-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2923-312-Cot26,6,Aceptada,2026-05-03 19:49:54
2932-42-AG26,"Estanques De Agua Y Fosa Séptica Orasmi Casos 9, 15, 19, 28, 26 Y 24",6,Aceptada,2026-05-03 19:49:54
2950-183-AG26,Adquisición De Materiales Banda De Guerra: 2950-76-Cot26,6,Aceptada,2026-05-03 19:49:54
2950-185-SE26,Servicio Traslado De Cadetes,6,Aceptada,2026-05-03 19:49:54
2997-49-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 2997-37-Cot26,6,Aceptada,2026-05-03 19:49:54
3017-259-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3017-267-Cot26,6,Aceptada,2026-05-03 19:49:54
3085-191-AG26,"Separador Agua Aceite Copec: 3085-143-Cot26, Ti 332007-100",6,Aceptada,2026-05-03 19:49:54
3086-433-AG26,Mantenimiento Correctivo Vehiculos Fiscales,6,Aceptada,2026-05-03 19:49:54
3130-5540-SE26,"Extrasistema, No Sisan, Examenes Medicos",6,Aceptada,2026-05-03 19:49:54
3130-5599-SE26,"Extrasistema, Sisan, Radiografias",6,Aceptada,2026-05-03 19:49:54
3130-5600-SE26,"Extrasistema, Sisan, Radiografias Enero 2026",6,Aceptada,2026-05-03 19:49:54
3130-5610-SE26,"Extrasistema, Sisan, Febrero 2026",6,Aceptada,2026-05-03 19:49:54
3130-5611-SE26,"Extrasistema, Sisan, Febrero 2026",6,Aceptada,2026-05-03 19:49:54
3130-5620-SE26,"Extrasistema, Sisan, Enero 2026",6,Aceptada,2026-05-03 19:49:54
3130-5688-SE26,"Extrasistema, Sisan, Noviembre 2025.",6,Aceptada,2026-05-03 19:49:54
3130-5689-SE26,"Extrasistema, Sisan, Noviembre 2025",6,Aceptada,2026-05-03 19:49:54
3130-5691-SE26,"Extrasistema, Sisan, Noviembre 2025",6,Aceptada,2026-05-03 19:49:54
3130-5710-SE26,"Extrasistema, Sisan, Atenciones 2024-2025",6,Aceptada,2026-05-03 19:49:54
3130-5713-SE26,"Extrasistema, Sisan, Octubre 2025",6,Aceptada,2026-05-03 19:49:54
3130-5714-SE26,"Extrasistema, Sisan, Noviembre, Diciembre 2025",6,Aceptada,2026-05-03 19:49:54
3130-5715-SE26,"Extrasistema, Sisan, Enero, Febrero 2026",6,Aceptada,2026-05-03 19:49:54
3145-145-AG26,103//002//Sa 05 Materiales Mantto. Eq. Electronicos (151-Cot26),6,Aceptada,2026-05-03 19:49:54
3170-63-SE26,Adquisicion De Lubricantes Dimlynch,12,Recepción Conforme,2026-05-03 19:49:54
3170-67-SE26,Adquisicion De Lubricantes Opv Odger,12,Recepción Conforme,2026-05-03 19:49:54
3174-69-AG26,Adquisición De Artículos De Aseo Para Capuertomej,12,Recepción Conforme,2026-05-03 19:49:54
3174-72-AG26,Adquisición De Agua Potable Para Posco Mejillones,12,Recepción Conforme,2026-05-03 19:49:54
3190-94-AG26,Mantenimiento Anual Artefactos De Cocina De La Gobernacion Maritima De San Antonio Segun Compra Agil N°: 3190-78-Cot26,6,Aceptada,2026-05-03 19:49:54
3191-1964-SE26,Cs (Reac) Viene Desde La Licitación 5839-9-Lr24,6,Aceptada,2026-05-03 19:49:54
3199-8-SE26,Orden De Compra Desde 3199-7-Le26,6,Aceptada,2026-05-03 19:49:54
3200-129-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3200-112-Cot26,6,Aceptada,2026-05-03 19:49:54
324-199-CM26,Orden De Compra: 324-199-Cm26,6,Aceptada,2026-05-03 19:49:54
3250-259-AG26,"Maritgobpmo - Servicio Mantenimiento Correctivo L-1325, Según Cot. N°3250-226-Cot26",6,Aceptada,2026-05-03 19:49:54
3336-26-AG26,Equipamiento Posta Traiguen / Línea 2 / Compra Ágil: 3336-13-Cot26,6,Aceptada,2026-05-03 19:49:54
3336-28-AG26,Equipamiento Posta Traiguen / Línea 5 /Compra Ágil: 3336-16-Cot26,6,Aceptada,2026-05-03 19:49:54
3336-30-AG26,Equipamiento Posta Traiguen / Línea 7 /Compra Ágil: 3336-18-Cot26,6,Aceptada,2026-05-03 19:49:54
3336-32-AG26,Equipamiento Posta Traiguen / Línea 12 /Compra Ágil: 3336-22-Cot26,6,Aceptada,2026-05-03 19:49:54
3336-33-AG26,Equipamiento Posta Traiguen / Línea 15 /Compra Ágil: 3336-26-Cot26,6,Aceptada,2026-05-03 19:49:54
3348-54-AG26,Adq. Botellas De Glucosas Para El Serv. De Lab Del Ccma,6,Aceptada,2026-05-03 19:49:54
3378-3689-SE26,Serv. Colaciones Personal Planta Jornada Ordinaria Rendición Del Hms,6,Aceptada,2026-05-03 19:49:54
3378-3690-SE26,Serv. Almuerzos Personal Planta Jornada Turno Rendición Del Hms,6,Aceptada,2026-05-03 19:49:54
3378-3691-SE26,Serv. Raciones Guardias Militares Y Servicios Rendición Del Hms,6,Aceptada,2026-05-03 19:49:54
3444-35-CM26,Materiales Y Útiles De Aseo,6,Aceptada,2026-05-03 19:49:54
3446-92-AG26,"22 06 999 ""Otros"" Cc 1100040002 Educación Fisica",6,Aceptada,2026-05-03 19:49:54
3477-256-AG26,"Impresora Y Notebook Como Articulos De Inversión Para El Proyecto Fndr Denominado ""Clínicas Deportivas Centenario Vilcún"" Financiado Por El Gobierno Regional 2025 / Orden De Compra Generada Por Invitación A Compra Ágil: 3477-171-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
3477-271-SE26,"Compra De Implementos Deportivos, Kinésicos Y/O Terapéuticos (Set Conos Y Postes Multiproposito Y Poste De Entrenamiento) Para Actividades Con Los Adultos Mayores Del Programa N° 2 Centro Diurno - Adulto Mayor",12,Recepción Conforme,2026-05-03 19:49:54
3477-274-AG26,Servicio De Alimentación Para Actividades Del Programa N°2 Conciencia Turística - Unidad Turismo / Orden De Compra Generada Por Invitación A Compra Ágil: 3477-206-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
3477-275-SE26,"Compra De Materiales De Limpieza Para El Programa 4 A 7, Colegio América De Vilcún - Casa De La Mujer",12,Recepción Conforme,2026-05-03 19:49:54
3477-278-SE26,Servicio De Desratización Para La Dependecia De La Biblioteca Municipal De Cherquenco - Administración Municipal,12,Recepción Conforme,2026-05-03 19:49:54
3477-279-AG26,Servicios Viales Para La Adquisición De Barrera De Contensión Y Señaleticas / Orden De Compra Generada Por Invitación A Compra Ágil: 3477-213-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
3477-283-AG26,Aguas Y Bebidas Isotonicas Para Hidratación De Deportistas De Campeonato Copa Mujer - Unidad Deportes / Orden De Compra Generada Por Invitación A Compra Ágil: 3477-210-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
3477-284-AG26,Adquisición De Productos De Alimentación Animal Para Programa Pecuaria / Orden De Compra Generada Por Invitación A Compra Ágil: 3477-205-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
3477-297-CM26,Compra De Pasajes Para Alcaldesa Y Secplac Tco-Stgo-Tco,12,Recepción Conforme,2026-05-03 19:49:54
3477-302-SE26,Compra De Cable Extensor Para La Unidad De Daf,12,Recepción Conforme,2026-05-03 19:49:54
3477-330-SE26,"Compra De Materiales (Tijeras De Podar, Tela Bistrech) Para Realizar Talleres Impartidos Por Monitora, Programa Capacitate Mujer- Casa De La Mujer",6,Aceptada,2026-05-03 19:49:54
3477-83-AG26,Implementación Para Salas Fitness Vilcún Y Cherquenco- Unidad Deportes / Orden De Compra Generada Por Invitación A Compra Ágil: 3477-64-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
3494-93-AG26,Compra Materiales De Aseo Para Escuela Dagoberto Godoy/3494-82-Cot26.-,6,Aceptada,2026-05-03 19:49:54
3497-148-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3497-148-Cot26 Produccion Cabalgata Mes De La Mujer,6,Aceptada,2026-05-03 19:49:54
3497-171-SE26,Adquisicion De Servicio De Coctel Vinculos V18,6,Aceptada,2026-05-03 19:49:54
3497-199-SE26,"Servicio De Alimentación Actividad ""El Espiritu De La Ruta Del Vino""",6,Aceptada,2026-05-03 19:49:54
3504-1134-SE26,Traslado De Automóvil Marca Suzuki,6,Aceptada,2026-05-03 19:49:54
3504-1192-SE26,Traslado De Camioneta Desde Camino El Rey Hasta Co,6,Aceptada,2026-05-03 19:49:54
3504-1202-SE26,Rescate Y Traslado De Camioneta Desde Punahuel Hasta Corral Municipal,6,Aceptada,2026-05-03 19:49:54
3504-1206-SE26,Instalacion De Centros Enchufe Y Mejoramiento De I,6,Aceptada,2026-05-03 19:49:54
3504-1208-SE26,Reparación Parachoque Trasero De Camion Tgxw-39,6,Aceptada,2026-05-03 19:49:54
3511-133-SE26,Escuela Jorge Aracena Ramos,6,Aceptada,2026-05-03 19:49:54
3518-123-AG26,Sca 60/ Compra De Basureros Para Sala Cuna Juan Pablo Ii-Vtf,6,Aceptada,2026-05-03 19:49:54
3563-152-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3563-88-Cot26,6,Aceptada,2026-05-03 19:49:54
3567-215-SE26,Orden De Compra Desde 3567-16-Le26,6,Aceptada,2026-05-03 19:49:54
3596-287-AG26,Pañales Adulto Y Sabanillas Dideco Compra Ágil: 3596-257-Cot26,6,Aceptada,2026-05-03 19:49:54
3658-210-AG26,Compra De Articulos De Aseo Para Prog Onl Orden De Compra Generada Por Invitación A Compra Ágil: 3658-157-Cot26,6,Aceptada,2026-05-03 19:49:54
3658-213-AG26,Servicio De Manten Para Aire Acondicionado Orden De Compra Generada Por Invitación A Compra Ágil: 3658-184-Cot26,6,Aceptada,2026-05-03 19:49:54
3664-68-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3664-38-Cot26,6,Aceptada,2026-05-03 19:49:54
3678-120-SE26,Orden De Compra Desde 3678-15-Le26,6,Aceptada,2026-05-03 19:49:54
3695-124-CM26,Orden De Compra: 3695-124-Cm26,6,Aceptada,2026-05-03 19:49:54
3714-103-SE26,Servicio De Transporte 2026 Linea 1 Orden De Compra Desde 3714-2-Lr26,6,Aceptada,2026-05-03 19:49:54
3714-92-TD26,Orden De Compra Generada Por Trato Directo Id 3714-11-Ftd26,6,Aceptada,2026-05-03 19:49:54
3734-284-SE26,Convenio Suministro Servicios De Traslados,6,Aceptada,2026-05-03 19:49:54
3754-76-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 3754-37-Cot26,6,Aceptada,2026-05-03 19:49:54
