Codigo,Nombre,CodigoEstado,EstadoDescripcion,FechaProcesamiento
1092-11-SE26,Sic 326 Sire 284 Arriendo De Camioneta Prog. Siembra Por Chile,12,Recepción Conforme,2026-05-03 19:49:54
1092-30-SE26,Sic 353 Sire 312 Arriendo Camioneta Asp,6,Aceptada,2026-05-03 19:49:54
1092-8-SE26,Sic 323 Sire 284 Arriendo De Camioneta Prog. Siembra Por Chile,12,Recepción Conforme,2026-05-03 19:49:54
1093219-9-CM26,Oc 1093219-9-Cm26 Aplicativo Transferencias,4,Enviada a Proveedor,2026-05-03 19:49:54
1095-51-SE22,"Calibración Nivel Topográfico, Adm Directa.",9,Desconocido,2026-05-03 19:49:54
1095439-5-SE26,Orden De Compra Desde 1095439-2-Le26,12,Recepción Conforme,2026-05-03 19:49:54
1096-12-AG26,Traslado Placas Compactadoras Adm Directa Dap Mop,12,Recepción Conforme,2026-05-03 19:49:54
1096-14-AG26,Inspección Y Diagnostico Estado Calefacción Edif Dap Mop,6,Aceptada,2026-05-03 19:49:54
1096974-17-SE26,Servicio De Manejo De Residuos Especiales Y Peligrosos,4,Enviada a Proveedor,2026-05-03 19:49:54
1098-15-CM26,Orden De Compra: 1098-15-Cm26,6,Aceptada,2026-05-03 19:49:54
1099402-155-TD26,Orden De Compra Generada Por Trato Directo Id 1099402-9-Ftd26,6,Aceptada,2026-05-03 19:49:54
1099402-156-TD26,Orden De Compra Generada Por Trato Directo Id 1099402-10-Ftd26,6,Aceptada,2026-05-03 19:49:54
1099402-157-TD26,Orden De Compra Generada Por Trato Directo Id 1099402-11-Ftd26,6,Aceptada,2026-05-03 19:49:54
1099402-182-SE26,Oc Desde 1099402-41-Le24 Fono Abr-26,6,Aceptada,2026-05-03 19:49:54
1099402-183-SE26,Oc Desde 1099402-3-Le25 Dig-Ges Abr-26,6,Aceptada,2026-05-03 19:49:54
1099402-184-SE26,Oc Desde 1099402-3-Le25 Adm Some Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-187-SE26,Oc Desde 1099402-37-Le25 Adm Some Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-188-SE26,Oc Desde 1099402-37-Le25 Ser Ed Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-189-SE26,Oc Desde 1099402-37-Le25 Tec.Parv Mz-26,6,Aceptada,2026-05-03 19:49:54
1099402-190-SE26,Oc Desde 1099402-6-Le25 To Demencia Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-191-SE26,Oc Desde 1099402-36-Le25 Serv.Nutri Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-192-SE26,Oc Desde 1099402-36-Le25 Serv.Ef Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-193-SE26,Oc Desde 1099402-36-Le25 Serv.Mt Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-194-SE26,Oc Desde: 1099402-2-Le26 Psi Ab-26,6,Aceptada,2026-05-03 19:49:54
1099402-201-CM26,Oc Desde 1099402-201-Cm26 Alimentación Mayo 2026,6,Aceptada,2026-05-03 19:49:54
1099834-59-SE26,"Cont. De Servicios De Transporte Para Funcionarios Del Cosam San Felipe , Mayo, Junio, Julio 2026 - Orden De Compra Desde 1099834-4-Le24",4,Enviada a Proveedor,2026-05-03 19:49:54
1099834-60-CM26,Adq. Beneficio De Alimentacion Funcionarios Cosam San Felipe - Orden De Compra: 1099834-60-Cm26,6,Aceptada,2026-05-03 19:49:54
1099834-61-SE26,Conv. Suministro De Medicamentos Para Cosam Sf. Desde 1099834-8-Le23 - Zuclopentixol 200 Mg - Ampollas Orden De Compra Desde 1099834-8-Le23,5,En Proceso,2026-05-03 19:49:54
1099834-62-SE26,"Conv. Suministro De Alimentacion Usuarios Hospital De Día, Licitacion Id 1099834-5-Le25, Abril Mayo, Junio, Julio 2026",4,Enviada a Proveedor,2026-05-03 19:49:54
1100-48-SE21,Autoriza Td Con Entel Call Center S.A.,12,Recepción Conforme,2026-05-03 19:49:54
1100719-384-SE26,Vhg 619133-7-Le25 Infliximab / Msn,6,Aceptada,2026-05-03 19:49:54
1101892-14-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1101892-21-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1101892-16-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1101892-22-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1101892-21-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1101892-28-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1101892-48-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1101892-52-Cot26,6,Aceptada,2026-05-03 19:49:54
1106245-57-SE26,Orden De Compra Desde 1106245-4-Le26,6,Aceptada,2026-05-03 19:49:54
1107276-111-AG26,Servicio De Atención Para Actividad De Seminario Del Proyecto 25Pdt-308315 Corfo. Fecha 28-04-2026,12,Recepción Conforme,2026-05-03 19:49:54
1107276-117-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1107276-158-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1107276-121-AG26,Cristal Inc. Lam 8Mm 1000*1200 + Solo Corte. Proyecto Pyt-2025-0047,6,Aceptada,2026-05-03 19:49:54
1107276-45-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1107276-66-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1107276-89-CM26,Pasajes Aéreos Ana Sandoval / Sergio Ibáñez (La Serena - Antofagasta - La Serena),12,Recepción Conforme,2026-05-03 19:49:54
1107281-69-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1107281-72-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1107281-73-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1107281-83-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1107282-64-CM26,Orden De Compra: 1107282-64-Cm26,6,Aceptada,2026-05-03 19:49:54
1107282-70-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1107282-70-Cot26,6,Aceptada,2026-05-03 19:49:54
1108660-31-SE26,Orden De Compra Desde 1108660-3-Lp26,4,Enviada a Proveedor,2026-05-03 19:49:54
1108660-32-SE26,Orden De Compra Desde 1108660-3-Lp26,4,Enviada a Proveedor,2026-05-03 19:49:54
1108660-33-SE26,Orden De Compra Desde 1108660-3-Lp26,4,Enviada a Proveedor,2026-05-03 19:49:54
1108660-34-SE26,Orden De Compra Desde 1108660-3-Lp26,4,Enviada a Proveedor,2026-05-03 19:49:54
1108734-2-SE26,Servicio De Correos Diciembre,6,Aceptada,2026-05-03 19:49:54
1109692-115-SE26,Mejoramiento Y Ampliación Sede Punta Arenas *203,6,Aceptada,2026-05-03 19:49:54
1109692-116-AG26,Adq.De Artefactos Sanitarios Para Reparación Cft Sede Porvenir 1109692-101-Cot26*Op,4,Enviada a Proveedor,2026-05-03 19:49:54
1110404-292-SE26,"Mbs, Puntual, Sol-2026-0296-0328, Subvencion Sep, Provisión De Productos De Ferreteria Para Establecimiento Educacional Liceo Antonio Varas De La Barra, Perteneciente Al Slep De Chinchorro, Desde Licitación Publica 1110404-57-Le26",12,Recepción Conforme,2026-05-03 19:49:54
1110404-312-SE26,Cap-Puntual-Sol-2026-0523-Subv.Sep- Adquisición Servicio De Coffe Para Realizar Enescuela Carlos Condell De La Haza - Desde Contrato De Suministro Licitación 1110404-188-Le24,12,Recepción Conforme,2026-05-03 19:49:54
1110404-324-SE26,"Mbs, Puntual, Sol-2026-0476, 0453, 0032, Subvención Sep – Textos De Apoyo Al Desarrollo Curricular Para Los Establecimientos Educacionales Esc. Internado Visviri, Esc.Ignacio Carrera Pinto Y Esc. El Marquez,Desde Licitación 1110404-22-Lp26",12,Recepción Conforme,2026-05-03 19:49:54
1110404-341-SE26,"Ptg - Puntual- Sol-2026-0586- Sep ""Adquisición Galvanos Primera Feria Parvularia Escuela Rómulo Peña Maturana Perteneciente Al Slep De Chinchorro"" Desde Contrato De Suministro 1110404-14-Le26",6,Aceptada,2026-05-03 19:49:54
1110404-342-SE26,"Mbs, Puntual, Sol-2026-0552, - Subvención Sep – Suministro De Galvanos, Medallas, Trofeos, Estímulos Y/O Reconocimientos Para Establecimiento Educacional Escuela Internado Visviri - Desde Contrato De Suministro Licitación 1110404-14-Le26",6,Aceptada,2026-05-03 19:49:54
1110404-345-SE26,"Mbs, Anual, Sc 0543, Aumento De Contrato De Suministro De Mantención Para Los Establecimientos Educacionales Las Comunas Arica Urbano Y Arica Rural Pertenecientes Al Servicio Local De Educación Publica Chinchorro, Año 2025-2026, Desde Lic 1110404-135-Lp25",6,Aceptada,2026-05-03 19:49:54
1110404-349-SE26,"Mbs, Puntual, Sol-2026-0549, - Subvención Sep – Suministro De Galvanos, Medallas, Trofeos, Estímulos Y/O Reconocimientos Para Establecimiento Educacional Escuela Jorge Alessandri Rodriguez - Desde Contrato De Suministro Licitación 1110404-14-Le26",6,Aceptada,2026-05-03 19:49:54
1110404-358-AG26,"Faf, Puntual, Sol-2026-0521, Mantenimiento, Adq De Materiales De Pintura Para Esc. Tucapel Y Lic Valle De Codpa, Pert. Al Slep Chinchorro - Orden De Compra Generada Por Invitación A Compra Ágil: 1110404-187-Cot26",6,Aceptada,2026-05-03 19:49:54
1110404-361-SE26,Ptg - Puntual - Sol-2026-0568 - Sep - Adquisición Colaciones Saludables Para Alumnado Liceo Bicentenario Pablo Neruda Que Participará En Salida Pedagógica En El Casco Historico De La Ciudad - Desde Contrato De Suministro 1110404-3-Lp26,6,Aceptada,2026-05-03 19:49:54
1110404-364-CM26,"Mbs, Puntual, Sol-2026-0415, Subvencion Sep, Equipos Computacionales Para Alumnos De Establecimiento Educacional Escuela Jorge Alessandri Rodríguez, Orden De Compra: 1110404-364-Cm26",6,Aceptada,2026-05-03 19:49:54
1110404-365-SE26,"Ptg - Puntual - Sol-2026-0290 - Subvención General - “Adquisición Barras De Silicona, Cartulina Burdeo Y Fundas Plasticas, Para Establecimientos Educacionales Pertenecientes Al Slep De Chinchorro Para Periodo 2026”. Desde Suministro Licitación Id: 1110404",4,Enviada a Proveedor,2026-05-03 19:49:54
1110404-366-AG26,"Ptg - Puntual - Sol-2026-0592 - General Mantenimiento - ""Adquisición Servicio De Limpieza Industrial Y Tratamiento De Superficie Para Dependencias De La Escuela Pampa Algodonal (Valle De Azapa) Perteneciente Al Slep De Chinchorro."" Oc Generada Desde Compr",6,Aceptada,2026-05-03 19:49:54
1110404-370-SE26,Cap-Puntual-Sol.Com 2026-0473-Subv.Sep-Impresora Para Escuela Valle De Chaca-Desde Contrato De Suministro 1110404-28-Le26,4,Enviada a Proveedor,2026-05-03 19:49:54
1110404-373-SE26,"Ptg - Puntual - Sol-2026-0008 - Subvención Sep - “Adquisición Contrato De Suministro De Materiales De Oficina Papelería Y Manualidades Para Liceo Bicentenario Jovina Naranjo Fernández""- Desde Suministro Licitación Id: 1110404-1-Lp26",4,Enviada a Proveedor,2026-05-03 19:49:54
1110404-374-AG26,Cap-Puntual-Sol.Com 2026-0490-Subv. Sep-Adquisición De Instrumentos Musicales Para Escuela Esmeralda Perteneciente A Slep De Chinchorro-Orden De Compra Generada Por Invitación A Compra Ágil: 1110404-195-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1110404-61-CM26,Mra-Puntual-Sol-2026-0287-Subv General- Jabon Liquido,9,Desconocido,2026-05-03 19:49:54
1111089-133-CM26,Viaje De A. Pizarro; Santiago - Copiapó - Santiago; 07 Al 08 Mayo 2026,6,Aceptada,2026-05-03 19:49:54
1111089-134-CM26,Viaje De S. Celis; Santiago - Copiapó - Santiago; 07 Al 08 Mayo 2026,6,Aceptada,2026-05-03 19:49:54
1111432-240-AG26,Adquisición De Insumos Ges Odontológico 1111432-154-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1111432-248-SE26,Convenio Reas Orden De Compra Desde 1111432-67-Le2,12,Recepción Conforme,2026-05-03 19:49:54
1111432-255-AG26,Adquisición Insumos Odontologicos O.C.I 130.: 1111432-159-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1111432-256-AG26,Adquisición Insumos Dental O.C.I 129. 1111432-158-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1111432-258-AG26,Adquisición Insumos Odontológicos O.C.I. 134. 1111432-162-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1111432-264-SE26,Orden De Compra Desde 1111432-5-Le25,12,Recepción Conforme,2026-05-03 19:49:54
1111432-274-SE26,Servicio De Provision Y Suministro De Frutas Y Ver,12,Recepción Conforme,2026-05-03 19:49:54
1111432-282-SE26,Convenio Reas Orden De Compra Desde 1111432-67-Le2,6,Aceptada,2026-05-03 19:49:54
1111432-283-AG26,"Adquisición Insumos Para Atención Usuario Según O.C.I 136A, Compra Ágil: 1111432-180-Cot26",12,Recepción Conforme,2026-05-03 19:49:54
1111432-289-SE26,Contratacion De Servicios Profesionales De Nutricionista Segun Licitacion Publica 1111432-26-Le26,6,Aceptada,2026-05-03 19:49:54
1111432-290-SE26,Contratacion De Servicios De Profesor De Ed Fisica Prog. Pscv Segun Licitacion Publica 1111432-26-Le26,6,Aceptada,2026-05-03 19:49:54
1111432-291-SE26,Suministro Reactivos Orina Con Comodato Equipo,6,Aceptada,2026-05-03 19:49:54
1111432-292-SE26,Servicio De Provision Y Suministro De Frutas Y Ver,6,Aceptada,2026-05-03 19:49:54
1112555-10-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-11-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-14-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-16-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-19-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-21-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-5-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-6-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-7-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-8-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1112555-9-SE26,Adquisición De Medicamentos Para Cosam Rinconada Y San Esteban - Dsm,12,Recepción Conforme,2026-05-03 19:49:54
1113015-42-SE26,Servicio De Minibuses 2° Trimestre 2026 - Ene,12,Recepción Conforme,2026-05-03 19:49:54
1113015-47-SE26,Servicio De Aseo Institucional - 2° Trimestre 2026,12,Recepción Conforme,2026-05-03 19:49:54
1113015-49-SE26,Servicio De Radio Taxi Enumeración - 2° Trimestre 2026,6,Aceptada,2026-05-03 19:49:54
1113015-51-CM26,(Sic N°51) Artículos De Aseo - Periodo 2026,4,Enviada a Proveedor,2026-05-03 19:49:54
1113403-55-AG26,Lamina Informativa,12,Recepción Conforme,2026-05-03 19:49:54
1113403-63-CM26,Materiales Para Mantención De Establecimientos Educacionales,6,Aceptada,2026-05-03 19:49:54
1113403-67-AG26,Motor Eléctrico Portón,4,Enviada a Proveedor,2026-05-03 19:49:54
1113403-68-AG26,Servicio De Mantención Y Reparaciones Menores,6,Aceptada,2026-05-03 19:49:54
1115456-2-SE26,Convenio De Mp Y Mc Para 3 Ecógrafos Año 2025,12,Recepción Conforme,2026-05-03 19:49:54
1116005-32-SE26,Mantto. Eaa Melinka,6,Aceptada,2026-05-03 19:49:54
1116005-33-AG26,Adquisicion De Combsutible Para Grupos Electrogenos Del Ad Melinka,4,Enviada a Proveedor,2026-05-03 19:49:54
1116005-9-SE26,Adquisición De Materiales De Ferretería Para Uso En Mantenimiento De Electricidad Aeroportuaria.,12,Recepción Conforme,2026-05-03 19:49:54
1116007-51-SE26,Orden De Compra Desde 1116007-1-Lp26,6,Aceptada,2026-05-03 19:49:54
1116007-58-AG26,Adquisición De Materiales De Mantenimiento Para El Centro Meteorológico Regional Austral,6,Aceptada,2026-05-03 19:49:54
1116007-59-CM26,Orden De Compra: 1116007-59-Cm26,4,Enviada a Proveedor,2026-05-03 19:49:54
1124-64-SE24,Sat U.O Frutales Illapel,12,Recepción Conforme,2026-05-03 19:49:54
1126920-113-TD26,Orden De Compra Generada Por Trato Directo Id 1126920-26-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
1126920-171-CM26,Recraga De Gas Jardin Infantil Y Sala Cuna Los Pampanitos,6,Aceptada,2026-05-03 19:49:54
1126920-172-TD26,Orden De Compra Generada Por Trato Directo Id 1126920-45-Ftd26,6,Aceptada,2026-05-03 19:49:54
1126920-175-AG26,Cubre Piso Para Liceo Comercial Alberto Valenzuela Llanos,6,Aceptada,2026-05-03 19:49:54
1126920-48-SE26,Servicio De Transporte Escolar Lic 1126920-1-Lr26,12,Recepción Conforme,2026-05-03 19:49:54
1126920-54-SE26,Servicio De Transporte Escolar Lic 1126920-1-Lr26,12,Recepción Conforme,2026-05-03 19:49:54
1126922-368-SE26,"Rbd 22519 General Pg02 Materiales De Aseo Para Colegio Mirador Del Lago, Comuna De Puerto Varas",6,Aceptada,2026-05-03 19:49:54
1126922-401-AG26,Rbd 23309 General Pg02 Herramientas De Uso Diario Colegio Inglés Mabel Condemarín Comuna De Los Muermos,6,Aceptada,2026-05-03 19:49:54
1126922-405-AG26,"Rbd 22519 General Pg02 Material De Aseo Para Colegio Mirador Del Lago, Comuna De Puerto Varas.",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-406-AG26,"Rbd 7740 Sep Pg02 Servicio De Transporte Para La Escuela Rural Epson De Ensenada, Comuna De Puerto Varas",6,Aceptada,2026-05-03 19:49:54
1126922-407-SE26,Rbd 7976 Mantenimiento Pg02 Revestimiento Y Reparación Escuela Bernardo Philippi Comuna Frutillar,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-408-AG26,Rbd 7958 General Pg02 Servicio De Transpórte Escolar Para Alumnos De La Escuela Ines Gallardo,6,Aceptada,2026-05-03 19:49:54
1126922-409-SE26,Rbd 7973 Mantenimiento Pg02 Mantención Y Reparación Del Liceo Industrial Chileno Aleman Comuna Frutillar,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-410-AG26,Rbd 7958 General Pg02 Servicio De Transpórte Para Alumnos Del Establecimiento,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-411-AG26,Rbd 7872 22012 22309 General Pg02 Servicio De Transporte Escolar Ara Alumnos De Los Establecimientos Educacionales,6,Aceptada,2026-05-03 19:49:54
1126922-412-AG26,Rbd 7872 22012 22309 General Pg02 Servicio De Transporte Escolar Para Alumnos De Los Establecimientos Educacionales,6,Aceptada,2026-05-03 19:49:54
1126922-414-CM26,Rbd 22493 General Pg02 Recarga De Gas Escuela Vicente Perez Rosales Comuna Frutillar,6,Aceptada,2026-05-03 19:49:54
1126922-420-AG26,Rbd 7898 General Pg02 Traslado De Agua Potable Para La Escuela Rural El Meli De La Comuna De Los Muermos,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-421-AG26,"Rbd 22519 General Pg02 Servicio De Transporte Escolar Para Colegio Mirador Del Lago, Comuna De Puerto Varas",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-422-SE26,Rbd 7872 General Petroleo Para Turbo Calefactores Colegio Bicentenario Difusión Artística Los Ulmos,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-425-AG26,"Rbd 7724 General Pg02 Servicio De Transporte Escolar Para Colegio Cnb Artistico Nueva Braunau, Comuna De Puerto Varas.",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-426-SE26,Rbds General Pg02 Servicio De Transporte Escolar,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-427-AG26,Rbd 7896 General Pg02 L29 Transporte Escolar Escuela Rural Estaquilla,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-429-AG26,Rbd 7929 Sub General Pg02 Linea 6 Serv Transporte Escuela Basica Huempeleo Desde Mayo A Julio 2026.,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-431-AG26,Pg01 Servicio De Infraestructura En La Nube Por 12 Meses (Virtual Private Server - Vps) Y Soporte Técnico De Segundo Nivel,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-432-SE26,Rbd 7732 General Pg02 Leña Para Escuela Rural Janequeo Pto Varas,6,Aceptada,2026-05-03 19:49:54
1126922-433-AG26,Rbd 7896 General Pg02 L25 Transporte Escolar Escuela Rural Estaquilla,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-434-AG26,Rbd 7898 General Pg02 L51 Transporte Escolar Escuela Rural El Meli,6,Aceptada,2026-05-03 19:49:54
1126922-435-AG26,Rbd 22105-7941 Sub General Pg02 Linea 1 Servicio De Transporte Escolar Meses De Mayo A Julio 2026 Escuela Basica De Fresia Y Liceo Carlos Ibañez Del Campo Fresia.,9,Desconocido,2026-05-03 19:49:54
1126922-436-SE26,Rbd 7956 Mantenimiento Pg02 Reparaciones De Baño Para Liceo Bicentenario Politécnico Holanda De La Comuna De Llanquihue,6,Aceptada,2026-05-03 19:49:54
1126922-438-AG26,Rbd 7898 General Pg02 L31 Transporte Escolar Escuela Rural El Meli,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-439-AG26,Rbd 7874 General Pg02 L22 Transporte Escolar Escuela Rural Cañitas,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-440-AG26,Rbd 10106002 Junji Pg02 Transporte Escolar Para Jardin Infantil Duendecitos Cumbre Alta De La Comuna De Los Muermos,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-441-AG26,Rbd 7898 General Pg02 L23 Transporte Escolar Escuela Rural El Meli,6,Aceptada,2026-05-03 19:49:54
1126922-442-AG26,"Rbd 7740 General Pg02 Servicio De Transporte Escolar Para Escuela Rural Epson De Ensenada, Comuna De Puerto Varas",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-443-AG26,Rbd 7898 General Pg02 L30 Transporte Escolar Escuela Rural El Meli,6,Aceptada,2026-05-03 19:49:54
1126922-444-AG26,"Rbd 7740 General Pg02 Servicio De Transporte Escolar Para Escuela Rural Epson De Ensenada, Comuna De Puerto Varas",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-445-SE26,Rbd 7956 Mantenimiento Pg02 Reparaciones Eléctricas Sala De Computación Para Liceo Bicentenario Politécnico Holanda De La Comuna De Llanquihue,6,Aceptada,2026-05-03 19:49:54
1126922-446-SE26,Rbd 7956 Mantenimiento Pg02 Reparaciones Eléctricas Para Liceo Bicentenario Politécnico Holanda,6,Aceptada,2026-05-03 19:49:54
1126922-447-AG26,Rbd 7898 General Pg02 L24 Transporte Escolar Escuela Rural El Meli,6,Aceptada,2026-05-03 19:49:54
1126922-449-AG26,Rbd 7896 General Pg02 L27 Transporte Escolar Escuela Rural Estaquilla,6,Aceptada,2026-05-03 19:49:54
1126922-451-AG26,Rbd 22105-7941 Sub General Pg02 Servicio De Transporte Escolar Meses De Mayo A Julio Para La Escuela Basica Fresia Y Liceo Carlos Ibañez Del Campo De Fresia.,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-452-AG26,Rbd 7761 General Pg02 Transporte Escolar (L45)Para Escuela Rural Las Camelias,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-453-AG26,"Rbd 7722-22519 General Pg02 Servicio De Transporte Escolar Para Establecimientos Educacionales, Comuna De Puerto Varas",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-454-AG26,Rbd 7726 General Pg02 Transporte Escolar (L45) Escuela Rural Santa María,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-455-AG26,"Rbd 22105,7941 Sub General Pg02 Linea 2 ""Servicio De Transporte Escolar"" Esc. Basica Fresia Y Liceo Carlos Ibañez Del Campo De La Comuna De Fresia""",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-456-AG26,Rbd 7732 General Pg02 Transporte Escolar (L-49) Escuela Rural Janequeo/Escuela Rural Colonia Tres Puentes,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-458-AG26,"Rbd 7722-7723 General Pg02 Servicio De Transporte Escolar Para Establecimientos Educacionales, Comuna De Puerto Varas",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-459-AG26,"Rbd 7924 Sub General Pg 02 (Linea 3 Subv. General )""Servicio De Transporte Escolar"" Rural San Andres De Tegualda De La Comuna De Fresia",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-460-AG26,"Rbds 7944,7927 Sub General Pg02 Linea 4 Subv. General ""Servicio De Transporte Escolar"" Esc. Rural Santa Monica Y Escuela Rural Caucau De La Comuna De Fresia",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-461-AG26,Rbds 7765 7756 General Pg02 Transporte Escolar (L-44) Escuela Rural La Península/ Escuela Rural Cristo Rey,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-462-AG26,"Rbd 7725 General Pg02 Servicio De Transporte Escolar Para Escuela Rural Colonia Rio Sur, Puerto Varas",4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-463-AG26,Rbd 7756 General Pg02 Transporte Escolar (L-42) Escuela Rural Cristo Rey,4,Enviada a Proveedor,2026-05-03 19:49:54
1126922-464-AG26,"Rbd 7725 General Pg02 Servicio De Transporte Escolar Para Escuerla Rural Colonia Rio Sur, Comuna De Puerto Varas",4,Enviada a Proveedor,2026-05-03 19:49:54
1127-273-SE25,Contrato Pae Agrupación Crea Emprende,12,Recepción Conforme,2026-05-03 19:49:54
1129-113-AG25,Compra De Planes Para Telfonia Movil Personal De Terreno,12,Recepción Conforme,2026-05-03 19:49:54
1129525-25-AG26,Compra De Hervidores/Scag 18-2026,4,Enviada a Proveedor,2026-05-03 19:49:54
1129525-3-AG26,Compra Traje De Vestir Auxiliar /Scag 03-2026,12,Recepción Conforme,2026-05-03 19:49:54
1129557-6-AG26,Cables De Red Para La Subsecretaría De Educación (Id 1129557-7-Cot26),4,Enviada a Proveedor,2026-05-03 19:49:54
1133261-11-AG26,P01- Mfg - Servicio De Iimpresion Oficina Central,12,Recepción Conforme,2026-05-03 19:49:54
1133261-29-AG26,P01 - Mfg - Mantencion Preventiva Vehiculos Corporativos P01,12,Recepción Conforme,2026-05-03 19:49:54
1134432-246-AG26,Contratación Del Servicio De Monitor Para Taller De Rescate Patrimonial Comunal De La Casa De La Cultura Orden De Compra Generada Por Invitación A Compra Ágil: 1134432-240-Cot26,6,Aceptada,2026-05-03 19:49:54
1134432-257-AG26,Contratación Del Servicio De Monitor Para Taller De Pintura Inicial Para La Casa De La Cultura Orden De Compra Generada Por Invitación A Compra Ágil: 1134432-254-Cot26,6,Aceptada,2026-05-03 19:49:54
1134432-258-AG26,Contratación Del Servicio De Monitor Para Taller De Danza Urbana Y Estilos Juveniles Para La Casa De La Cultura Orden De Compra Generada Por Invitación A Compra Ágil: 1134432-255-Cot26,6,Aceptada,2026-05-03 19:49:54
1134432-259-AG26,Contratación Del Servicio De Monitor Para Taller De Danza Folclórica Para La Casa De La Cultura Orden De Compra Generada Por Invitación A Compra Ágil: 1134432-256-Cot26,6,Aceptada,2026-05-03 19:49:54
